provider_id,provider_name,facility_type,rating,license_date,capacity,contact_email,geo_id,Active_Flag,Mentor_Assigned,Mentor_Contact
PRV_001587,Hayes-Alvarez,Center,4.66,2020-02-05,126,ericksonjoshua@miller.com,GEO_0067,0,Dustin Willis,674-530-3709x5112
PRV_001588,Sullivan-Snyder,Home,4.13,2023-06-29,59,ricky84@coffey-cantu.com,GEO_0151,1,Melanie Williams,+1-862-801-1995
PRV_001589,"Smith, Harris and Walton",Home,1.96,2016-02-03,51,davidjohnson@murray.com,GEO_0163,0,Troy Lewis,288.936.5339x0938
PRV_001590,Roman PLC,School,1.02,2025-10-31,193,rebecca42@brown-murphy.net,GEO_0158,1,Joshua Scott,389-497-5972
PRV_001591,Phillips PLC,School,2.61,2024-08-08,295,rlawrence@duncan-hernandez.org,GEO_0149,1,John Munoz,447-532-3471x99853
PRV_001592,Mullen Group,Home,4.96,2020-10-02,247,wallen@lewis.biz,GEO_0197,0,Heather Kennedy,+1-835-211-5160
PRV_001593,Nunez PLC,Center,2.68,2024-01-28,157,bsnow@porter.org,GEO_0044,0,Emily Lee,586-354-2744
PRV_001594,"Lee, Phillips and Aguirre",School,4.32,2017-06-20,246,kstone@cohen-meyers.info,GEO_0128,0,Rebekah Murphy,3275487515
PRV_001595,"Dunlap, Estrada and Powell",Home,1.37,2019-02-12,289,scottlopez@davies.biz,GEO_0158,1,Jacqueline Davis,001-549-765-0716
PRV_001596,Miller Group,Center,2.52,2021-11-12,227,spencer04@stewart-cochran.com,GEO_0037,0,Ricky Stone,001-989-511-8720x3791
PRV_001597,Rodriguez and Sons,School,1.75,2020-10-24,217,xmack@soto.com,GEO_0068,0,Gabriella Mitchell,787-867-7561x280
PRV_001598,"Oliver, Harris and Jordan",School,1.33,2016-08-26,149,ann60@carr.com,GEO_0034,0,Mary Medina,272.563.1239x9255
PRV_001599,Schneider-Owens,School,2.21,2016-07-11,106,hernandezveronica@suarez-murphy.com,GEO_0166,0,Thomas Norris,001-845-737-6428x2589
PRV_001600,Wise LLC,Center,1.99,2017-01-11,58,xruiz@barron-smith.com,GEO_0135,0,Mr. William Osborne,472.675.8767
PRV_001601,Lloyd-Snyder,Home,4.54,2020-08-23,114,ronald29@rosales.biz,GEO_0175,0,David Barker,819.586.9504x7345
PRV_001602,Garcia and Sons,School,4.14,2020-01-03,99,ypatterson@webb-howe.com,GEO_0156,0,Terri Robbins,(492)512-1567
PRV_001603,Williams Inc,School,3.25,2020-11-13,210,markbrandt@johnson.info,GEO_0179,1,Patrick Galvan,548.391.6713
PRV_001604,Yang-Nelson,Home,3.5,2023-04-27,41,lacey62@wells.com,GEO_0183,0,Jasmin Smith,001-726-683-7461x4730
PRV_001605,Smith-Rowe,Center,3.76,2024-03-18,152,jonestristan@perez-ochoa.org,GEO_0141,1,David Day IV,001-366-970-4933
PRV_001606,Dennis Inc,School,2.39,2024-07-25,192,brooke46@kelley.com,GEO_0027,0,Stephanie Pope,671-284-4105x8446
PRV_001607,Martin-Martin,Home,1.1,2019-08-04,177,ubenjamin@kelly-roberts.com,GEO_0129,0,Marcus Powell,+1-379-368-2626x73657
PRV_001608,Mckenzie-Taylor,Home,4.23,2017-04-06,33,millertammy@smith.com,GEO_0095,1,Douglas Booker,450-885-9386x438
PRV_001609,Randall-House,Center,1.15,2022-07-15,92,simsmelissa@thompson-hughes.com,GEO_0198,0,Jessica Ponce,(276)849-8395x180
PRV_001610,Valencia PLC,Center,2.86,2018-09-13,165,kevingriffin@ortiz.org,GEO_0176,1,Ronald Gutierrez,001-673-526-5244x37276
PRV_001611,Ellis-Rogers,Home,1.38,2018-11-13,146,wwebster@nelson.com,GEO_0100,1,Bill Noble,776-702-0605
PRV_001612,Fowler-Waters,Center,4.46,2024-03-17,6,anthonybradford@morris-kim.info,GEO_0014,1,Linda Hall,(815)623-3928x04796
PRV_001613,"Carr, Wise and Mcknight",Home,3.95,2018-11-09,274,dominiquemartin@silva-russo.com,GEO_0155,1,Elizabeth Johnson,792.366.4118x792
PRV_001614,Bradley-Sanders,Center,4.45,2024-11-13,123,tjohnson@knight-molina.com,GEO_0027,1,Amanda Rice,+1-389-634-7439x91339
PRV_001615,"Henry, Gonzalez and Mack",School,2.81,2020-01-17,159,llowe@hernandez.net,GEO_0175,0,Kayla Jackson,+1-607-968-8546x30453
PRV_001616,Vaughn-Castillo,Center,4.69,2019-03-31,183,hannahflores@rosales.com,GEO_0140,1,Angela Martin,646-389-5701x4174
PRV_001617,"Lawson, Garcia and Reid",Center,1.4,2019-10-16,43,frobbins@dunn.com,GEO_0155,0,Kristen Tate,(428)861-0294
PRV_001618,"Lyons, Lewis and Bishop",School,2.76,2019-10-26,80,yrubio@daniel.org,GEO_0069,0,Benjamin Williamson,519.897.4310
PRV_001619,Pacheco Inc,Home,3.04,2018-01-19,293,parkerelizabeth@martinez.com,GEO_0067,1,James Smith,4806982417
PRV_001620,"French, Gay and Black",School,4.1,2021-04-23,53,isaacadams@estes-payne.com,GEO_0046,0,Jason Burns,(682)855-2802x580
PRV_001621,Kelly-Garcia,Center,1.37,2016-04-01,169,cheryl47@white.com,GEO_0007,1,Ashley Robinson,(263)923-2282x586
PRV_001622,Hess Group,School,3.57,2023-11-08,281,ebrooks@holloway-bullock.net,GEO_0102,0,Charles Watts,(335)748-0787x12655
PRV_001623,"Walters, Payne and Reeves",School,4.15,2025-10-13,246,aaronsaunders@perez.org,GEO_0146,1,Vernon Jenkins,404.536.6964x362
PRV_001624,Greer-Maldonado,School,3.21,2017-11-07,28,shellycollins@thomas.com,GEO_0036,1,Rebecca Smith,983.658.4846x9712
PRV_001625,Hayes Inc,Center,3.92,2020-10-14,179,christopher09@johnson.org,GEO_0164,0,Sarah Bullock,(934)502-0582
PRV_001626,"Stephens, Carlson and Vasquez",Home,1.37,2018-04-26,93,staceyhernandez@webb.com,GEO_0187,0,Jeffrey Campbell,806.830.7656x3435
PRV_001627,"Lawrence, West and Harmon",Home,3.63,2024-04-21,225,perezjanet@howard.info,GEO_0093,0,Jeffrey Anderson,811-437-4540x9907
PRV_001628,Garcia-Cantu,School,4.3,2017-11-08,112,lorraine91@moreno-williams.com,GEO_0099,0,Scott Clark,283-740-1195x39988
PRV_001629,Reynolds Ltd,Home,2.71,2018-05-08,198,kporter@bailey.com,GEO_0094,1,Amber Taylor,938-663-5624x409
PRV_001630,"Paul, Fernandez and Villanueva",Home,1.02,2021-05-20,99,johnelliott@houston.com,GEO_0033,0,Glen Zavala,001-215-582-2175x5619
PRV_001631,Stone-Moore,Center,1.2,2020-11-05,231,matthew26@martinez-butler.net,GEO_0155,1,Jackie Baldwin,+1-348-437-3739
PRV_001632,Rocha-Hooper,Center,2.78,2017-08-11,144,cherrykathleen@duncan.com,GEO_0027,0,Todd Brady,768-301-2118x04960
PRV_001633,"Martinez, Patton and Robinson",Center,2.95,2025-04-16,95,kfigueroa@lee.info,GEO_0149,1,Rebecca Flores,001-339-893-7413x8946
PRV_001634,Foster-Jennings,School,2.46,2020-08-10,75,jacobfox@roth.com,GEO_0052,0,Sara Maldonado,(276)845-6918x72441
PRV_001635,Taylor Ltd,School,1.3,2022-07-25,170,bethanyscott@robinson-lam.com,GEO_0001,0,Adrian Wood,+1-786-337-8547
PRV_001636,Garcia-James,Home,2.25,2016-05-21,292,fostersharon@johnson-mckenzie.com,GEO_0096,0,Patricia Jimenez,627.802.9985x03167
PRV_001637,Davidson Ltd,School,1.94,2016-11-25,166,stephenthornton@higgins-carney.com,GEO_0179,0,Brandon Williams,890-872-7535
PRV_001638,Riddle-Reyes,School,1.04,2021-02-14,115,nlee@walker.com,GEO_0097,1,Allen Travis,001-672-487-4062x682
PRV_001639,Brown Group,School,4.28,2024-03-07,300,sullivanjames@lewis.com,GEO_0124,1,Dalton Andrews,(839)878-8836
PRV_001640,"Chavez, Lara and Hicks",Home,4.45,2021-07-03,218,angelahansen@patterson.com,GEO_0176,1,Crystal Fry,4909207744
PRV_001641,Patton Ltd,School,2.88,2025-09-20,128,roy20@hernandez.com,GEO_0086,1,Ryan Smith,001-210-327-8189x5853
PRV_001642,Tanner PLC,School,1.26,2019-02-22,179,alexanderjoshua@johnson.com,GEO_0028,1,Daniel Patterson,+1-339-777-4249
PRV_001643,Greene-Park,Home,1.16,2017-03-09,18,mejiavalerie@cannon.com,GEO_0067,0,Chad Singh,616-859-1708x9396
PRV_001644,Maxwell Ltd,Center,2.33,2022-06-24,84,martindunlap@giles-stewart.com,GEO_0184,1,Thomas Moss,+1-475-966-4495
PRV_001645,Cochran-Jones,Center,1.75,2020-01-05,300,cooperwilliam@hutchinson-herrera.info,GEO_0118,1,Sally Todd,475-397-3052
PRV_001646,"Higgins, Smith and Harmon",School,2.4,2024-05-01,276,karenreyes@brown.net,GEO_0046,0,Christine Christensen,001-997-857-6763x44281
PRV_001647,Hall-Gates,Home,1.56,2024-12-15,115,vmorris@castillo.com,GEO_0195,0,Veronica Hill,(500)721-5100
PRV_001648,Turner-Sanders,Home,4.85,2021-09-28,178,cowanjohn@harrington.com,GEO_0109,1,David York,620.352.0808x04625
PRV_001649,"Davis, Spencer and Myers",School,3.67,2021-09-19,173,askinner@myers.com,GEO_0176,0,Kathleen Smith,417-835-2436
PRV_001650,Weaver Ltd,School,3.18,2016-10-13,250,taylorwendy@wilson-lamb.com,GEO_0128,0,Christina Carlson,001-565-626-6218
PRV_001651,"Jensen, Sanchez and Hess",Center,4.68,2025-10-15,6,vincentmorris@cruz.com,GEO_0140,1,Sean Griffin,324.214.4125
PRV_001652,White-Johnson,Center,3.27,2024-07-23,275,cesarmay@miller.com,GEO_0184,0,Raymond Bright DDS,001-843-292-9020x3312
PRV_001653,Thornton-Boyd,Center,4.15,2016-01-24,233,ithompson@richardson.com,GEO_0146,1,Emily Peters,5457514762
PRV_001654,Reese Inc,School,2.36,2017-05-02,139,jacksonjennifer@gay.biz,GEO_0015,1,Lisa Daniel,672.535.8116x900
PRV_001655,Garcia-Romero,Home,3.5,2015-12-11,236,imills@rangel.org,GEO_0072,0,Angel Barr,836.547.1019
PRV_001656,"Stone, Johnson and Nolan",School,2.47,2021-02-27,215,beckbrandon@ware.com,GEO_0066,1,Vernon Lewis,538.916.7750x5253
PRV_001657,Stewart-House,School,2.33,2017-11-24,172,connie68@patton-nelson.com,GEO_0044,1,Linda Wilson,+1-746-870-7728x2739
PRV_001658,Roberts Inc,Home,3.91,2024-04-28,75,bakeradam@matthews.com,GEO_0039,0,Lisa Patel,962-548-4755
PRV_001659,Richardson-Smith,Center,3.9,2025-08-19,273,garciacarlos@li.com,GEO_0004,0,Crystal Carson,341.313.4885x141
PRV_001660,Nguyen-Barron,Home,1.66,2022-04-16,209,katherine01@harris.com,GEO_0159,0,Jeff Cervantes,481-415-8841x6197
PRV_001661,"Snow, Sanchez and Brown",School,2.07,2024-12-24,289,samuel02@joseph.com,GEO_0113,0,Adam Dyer,634.386.0385
PRV_001662,Hernandez-Valentine,Home,3.43,2018-07-04,112,robert37@beltran-phillips.biz,GEO_0197,1,Vanessa Guzman,293-238-6800x6352
PRV_001663,Logan LLC,Center,4.74,2023-06-08,284,richardsjacob@harrington.com,GEO_0102,1,Dawn Hayes,(533)214-1648x940
PRV_001664,Jenkins-Walker,School,3.75,2024-07-04,137,tammy53@hughes.com,GEO_0144,1,Amanda Richards,373-517-8065x04025
PRV_001665,Wise and Sons,School,2.96,2019-05-10,108,jameshughes@jennings.biz,GEO_0144,1,Katie Chavez,(271)617-6553x9822
PRV_001666,"Graves, Goodwin and Hill",Center,3.9,2022-01-05,86,katiechen@ferguson-turner.org,GEO_0065,1,Kenneth Mcdonald,600.397.8211
PRV_001667,Walsh and Sons,School,3.8,2020-07-12,145,christinarobinson@gordon-torres.com,GEO_0132,0,Amber Hopkins,001-865-391-1989
PRV_001668,"Clarke, Jones and Simpson",Home,1.85,2021-07-05,250,dbailey@brown.info,GEO_0025,0,Mrs. Helen Ramsey,+1-493-934-5126x3570
PRV_001669,Jackson Ltd,Home,2.62,2017-10-26,221,javier88@page.com,GEO_0150,0,Joseph Smith,567.933.9393x728
PRV_001670,Owens-Baker,Home,2.81,2025-06-04,51,tbrown@white.com,GEO_0180,0,Jennifer Moore,+1-406-629-1866x521
PRV_001671,Reyes Inc,Home,3.56,2021-12-11,39,ruthwilson@johnson-avila.com,GEO_0006,1,Cassandra Snyder,362-501-9314x3038
PRV_001672,Thomas-Davenport,School,2.08,2021-01-04,164,omercer@irwin-fleming.org,GEO_0050,0,Sonya Mcgee,765-610-3335x81973
PRV_001673,Smith-Hernandez,School,3.03,2022-10-18,120,morganwood@king.com,GEO_0055,0,Cameron Jones,566-234-9289
PRV_001674,"Harper, Mckenzie and Benitez",Center,3.79,2021-05-01,139,nicholasjackson@wilson.com,GEO_0017,0,Alex Zimmerman,001-935-815-1738x067
PRV_001675,Logan PLC,School,2.74,2022-05-28,118,princegary@fox.com,GEO_0119,1,Timothy Ward,+1-341-585-2245x3798
PRV_001676,"Porter, Fleming and Orozco",School,1.03,2017-03-17,266,sblack@jacobs.com,GEO_0179,1,Shannon Frank,001-993-644-9227x269
PRV_001677,Watson Inc,Home,1.79,2018-08-13,117,christophermelendez@martinez-mitchell.info,GEO_0028,0,Jeremiah Page,592.443.9009x002
PRV_001678,Mccoy-Adkins,Center,4.12,2016-02-06,126,jonesmegan@boyd-nelson.info,GEO_0133,0,Roberta Rodriguez,384.343.4696
PRV_001679,"Nelson, Brown and Taylor",School,3.66,2024-08-09,195,loweryeric@cunningham.com,GEO_0187,0,Jacob Perry,724.701.8890x44459
PRV_001680,"Dickerson, Gordon and Adams",Center,2.55,2017-03-26,18,wagnerjoseph@turner.com,GEO_0011,0,Jessica Dodson,(647)372-1102
PRV_001681,Villarreal-Arias,Center,2.61,2017-07-03,213,josephpotts@lawson.info,GEO_0049,0,Alexis Miller,+1-476-757-5824x307
PRV_001682,Frederick-Mccarthy,Center,1.25,2017-08-31,273,ryan72@jackson.com,GEO_0176,1,Maria Sanchez,767.605.3448x69593
PRV_001683,"Schultz, Thornton and Martin",Home,2.8,2019-05-11,295,ibass@lane-hayes.com,GEO_0093,0,Gail Ingram,001-846-371-9346
PRV_001684,Thompson Ltd,Home,3.77,2024-08-23,250,nancyflores@perkins-guzman.com,GEO_0192,1,Eric Kennedy,8949362622
PRV_001685,Le-Michael,Center,4.26,2023-09-05,148,kempjaime@james-gross.net,GEO_0028,0,Carrie Olson,826.721.1985x958
PRV_001686,"Benson, Roberts and Levy",Center,1.67,2022-04-06,156,acalderon@lawson.com,GEO_0110,0,Kathleen Little,+1-700-920-5428
PRV_001687,"Leonard, King and Dominguez",Home,3.18,2016-08-18,134,annette86@cummings-lopez.org,GEO_0067,1,Amanda Snow,548.798.2051
PRV_001688,"Kelly, Ryan and Hernandez",Center,4.59,2023-05-10,222,daniellee@velez.biz,GEO_0093,1,Kelsey Wise,001-244-856-8507
PRV_001689,Ford-Stokes,Home,4.05,2023-12-23,291,vwilkins@romero-peters.com,GEO_0066,0,Cesar Gray,438.664.7866
PRV_001690,"Trevino, Meyer and Aguirre",Home,3.9,2023-09-13,239,zhanna@baker.biz,GEO_0102,1,Dana Williams,001-407-696-0205x81366
PRV_001691,Moore-Garcia,Center,1.75,2019-05-10,68,calderondana@ellis-mcmahon.org,GEO_0084,1,Dr. Kathy Valentine,(791)502-7655x4231
PRV_001692,Wilson Group,School,2.85,2016-08-08,234,crystalkane@bernard.com,GEO_0057,0,April Matthews,(308)626-6193
PRV_001693,"Haynes, Pearson and Garcia",School,3.04,2018-09-01,146,ashleybradley@smith.com,GEO_0058,0,Elizabeth Valdez,(894)837-0241x993
PRV_001694,Tran LLC,Center,2.52,2024-04-24,8,clarkedavid@davis.info,GEO_0158,0,Monica Chambers,937-755-1487
PRV_001695,Farley PLC,School,1.79,2021-07-18,171,toconnell@edwards.com,GEO_0173,1,Roberta Parker,+1-914-370-2510x854
PRV_001696,Williams-Murray,School,1.41,2021-05-02,166,ajohnson@powell-wallace.com,GEO_0165,0,Melanie Rowe,+1-576-564-6693x58827
PRV_001697,Sanchez and Sons,Center,3.01,2022-03-21,86,debbiechase@watkins-ryan.com,GEO_0168,0,Keith Johnson,(335)752-8120x40497
PRV_001698,"Spencer, Harris and Crawford",Center,3.56,2017-01-28,283,brianmorrison@buckley.com,GEO_0152,0,Michael Hernandez,001-770-699-1992x449
PRV_001699,Hoffman LLC,Center,1.42,2017-09-25,8,donnafletcher@li-cross.biz,GEO_0019,0,Andrea Gomez,435.927.3441
PRV_001700,"Hawkins, Bowen and Smith",Home,4.45,2021-01-03,235,rothdesiree@garrett.com,GEO_0102,0,Douglas Singleton,001-851-298-6425x23890
PRV_001701,Stuart and Sons,School,3.38,2019-02-28,51,hortonandrew@garcia.com,GEO_0007,1,Timothy Shelton,(635)787-3832x066
PRV_001702,Daniels LLC,Center,3.26,2020-08-20,255,rrobinson@perry-contreras.com,GEO_0055,0,Kelsey Miller,744.884.1047x4548
PRV_001703,"Wilson, Williams and Ramos",Center,4.2,2021-03-27,221,tristan28@martin.com,GEO_0119,1,Jorge Stewart,001-222-692-3465x2096
PRV_001704,"Gross, Butler and Aguirre",School,3.74,2023-07-05,190,john93@contreras-dawson.com,GEO_0166,1,George Johnson Jr.,6566955668
PRV_001705,Larsen Inc,Center,3.05,2021-06-28,109,johnsontracy@odonnell-moore.biz,GEO_0178,0,Ricardo Thompson,813-778-9155x2445
PRV_001706,"Mathis, Calderon and Clayton",School,2.3,2023-06-21,97,jamesbrock@jones.com,GEO_0053,0,Lauren Sutton,753-964-2796
PRV_001707,"Stewart, Elliott and Vargas",School,2.53,2022-01-24,37,bwilliams@johnson-jordan.com,GEO_0177,1,Danielle King,8103892846
PRV_001708,Johnson LLC,Center,2.82,2022-05-20,229,matthew62@hurst.com,GEO_0028,1,David Waters,6105843591
PRV_001709,King-Willis,Home,1.15,2017-03-09,6,chanalicia@scott.com,GEO_0004,1,Alexis Hunt,774-464-4128x708
PRV_001710,"Campos, Chung and Sutton",School,2.8,2021-06-21,63,powelljose@taylor.info,GEO_0046,0,Carla King,+1-334-899-2325
PRV_001711,Turner Group,School,1.35,2016-12-27,60,smithbrittany@walker-boyer.com,GEO_0096,1,Dr. Willie Miranda MD,+1-352-246-4413
PRV_001712,"Taylor, Henson and Newton",Center,4.31,2020-03-24,257,zwashington@king-moody.com,GEO_0169,0,Michael Myers,949-474-9561x2130
PRV_001713,"Wright, Young and Schroeder",Home,4.14,2024-02-03,247,nlee@scott.com,GEO_0032,1,Kathleen Jones,(981)472-9825x3006
PRV_001714,"Ellis, Mcdonald and Bowman",Home,4.03,2025-06-30,284,jessedean@smith.com,GEO_0022,0,Austin Sutton,921-307-5868
PRV_001715,Williams and Sons,School,3.01,2019-11-24,213,michael41@spears.com,GEO_0178,0,Jacob Anderson,001-797-467-8206
PRV_001716,Pierce-Vang,Home,1.28,2022-03-11,152,krobbins@weiss.biz,GEO_0115,0,Shawn Ball,620.581.8410
PRV_001717,King Group,Home,1.98,2023-07-12,206,deborah62@stewart.com,GEO_0200,1,Dr. Maurice Ward,(467)688-1205
PRV_001718,"Dougherty, Scott and Bishop",School,1.7,2025-10-24,163,tracywilliams@alvarez.biz,GEO_0053,1,Laura Johnson,(292)369-4764x11646
PRV_001719,Conrad-Monroe,School,1.46,2020-02-22,199,bryan38@bennett.biz,GEO_0082,1,Robert Riley,(569)601-6335x481
PRV_001720,Andrews LLC,School,1.6,2019-11-14,171,mrich@edwards-barber.info,GEO_0051,1,Robert Rojas,772-566-5089
PRV_001721,Brooks LLC,Home,2.14,2016-07-01,272,travisrodriguez@booker.com,GEO_0121,1,Eric Sutton,001-444-244-8763x854
PRV_001722,Solis-Pham,School,2.7,2021-07-06,267,roy19@smith-ochoa.biz,GEO_0127,0,Ruth Willis MD,753-439-2512x34945
PRV_001723,Brown-Allen,Center,4.88,2024-10-08,159,elizabethlee@williams.com,GEO_0123,0,Diane Williams,507.366.3927
PRV_001724,Bruce-Rivera,Center,3.89,2019-09-29,77,waredavid@alexander-morgan.com,GEO_0181,0,James Rodriguez,882.729.2758x275
PRV_001725,"Massey, Cole and Jones",School,1.96,2025-03-23,43,jonessheena@hall-smith.net,GEO_0021,1,Alex King,(319)711-7881x8713
PRV_001726,"Perez, Cole and Adams",Home,2.23,2023-03-14,164,kevintaylor@lewis-macdonald.com,GEO_0048,1,Jeffrey Walker,405.689.6575
PRV_001727,"Velazquez, Thomas and Boone",School,4.02,2025-05-06,258,william36@kelley.com,GEO_0080,1,Anna Murray,(790)309-2964
PRV_001728,Rojas and Sons,School,4.09,2016-05-01,195,austinprice@fox.biz,GEO_0194,1,Jeffrey Shea,(669)461-5870x969
PRV_001729,Hughes Group,Center,1.76,2018-05-21,280,braunbenjamin@pugh.com,GEO_0157,1,Meagan Lloyd,(872)862-7667x66791
PRV_001730,Lynch PLC,Home,3.1,2024-02-28,169,patriciathomas@davis-swanson.com,GEO_0034,0,Cynthia Chapman,300-354-5703x497
PRV_001731,Parks Ltd,Home,3.27,2021-10-29,232,wilsonaudrey@davis-williams.com,GEO_0009,0,Kevin Carey,001-200-434-6396x859
PRV_001732,Green and Sons,School,4.24,2016-08-15,35,fernando40@kidd.net,GEO_0183,0,Felicia Murray,+1-891-487-5714
PRV_001733,Ramirez Group,Center,3.33,2020-07-22,133,tara62@smith-nguyen.com,GEO_0132,1,Christine Duncan,(947)491-2481
PRV_001734,White LLC,Home,2.96,2019-03-30,19,tatevickie@trevino.com,GEO_0084,1,John Steele,(968)863-5533x9851
PRV_001735,"Cohen, Riley and Stone",Center,2.83,2024-07-09,299,melanie06@king.org,GEO_0082,1,David Rodriguez,(457)911-6216x0982
PRV_001736,Logan-Pitts,School,2.71,2023-08-09,86,parkerlance@anderson-norman.biz,GEO_0088,1,Dwayne Garcia,+1-499-363-4208x16476
PRV_001737,Webb Inc,Center,2.15,2018-04-05,207,stephen35@miller-ross.com,GEO_0079,0,Tammy Lee,+1-986-267-2801x677
PRV_001738,Garcia-Bowen,Home,2.65,2023-08-07,146,peter35@lopez-peterson.net,GEO_0091,0,Kelly Moses,556-666-6553
PRV_001739,"Wolf, Ross and Riddle",Center,1.33,2021-12-22,112,bridget14@gonzales-dickson.com,GEO_0158,1,Daniel Morales,+1-597-891-4498x70274
PRV_001740,Michael-Jensen,Home,3.27,2019-02-20,208,jacobsalexis@hicks.biz,GEO_0093,0,Willie Harrell,564.519.8128x8788
PRV_001741,Conner and Sons,Home,3.81,2017-11-15,23,eperez@perry-schultz.info,GEO_0004,1,Holly Casey,(202)995-3742x3085
PRV_001742,"Avery, Patterson and Robinson",School,4.04,2023-10-25,70,yallison@richard-shah.info,GEO_0076,0,Mr. David Long MD,789-351-1272
PRV_001743,"Smith, Singh and Joseph",Home,2.99,2016-03-22,195,tallen@arnold-wilson.com,GEO_0022,0,Sarah Smith,+1-363-473-3540x988
PRV_001744,Powell-Olson,Center,1.36,2020-07-28,269,dana44@vargas.com,GEO_0144,0,Jacqueline Williams,(330)566-3729x3321
PRV_001745,Bowman-Perry,Home,2.46,2017-05-12,165,psingh@huber.com,GEO_0023,1,Katie Smith,(907)399-6853
PRV_001746,Dennis-Jackson,School,4.22,2018-02-24,173,westpeggy@spears-myers.com,GEO_0012,0,Joseph Weaver,001-651-896-4260
PRV_001747,Burke-Douglas,Center,3.77,2023-08-09,97,robertstina@mitchell.com,GEO_0169,1,Debra Rivas,464-714-1428x81986
PRV_001748,Hudson-Berger,Home,1.97,2024-11-15,184,nperry@johnson.com,GEO_0172,1,Melanie Pacheco,(572)390-3142
PRV_001749,"Hall, Tapia and Chavez",School,2.89,2021-02-14,37,jrowland@hale.biz,GEO_0126,0,Mary Johns,+1-806-913-9868x1497
PRV_001750,Smith and Sons,Center,4.2,2019-11-11,215,diana63@bauer.com,GEO_0096,0,Kara Roberts,777.426.4399
PRV_001751,Johnson and Sons,Home,3.42,2017-06-30,65,kbaker@ramos.info,GEO_0071,0,Jacob Parks,984.407.6972
PRV_001752,"Davis, Guerrero and Rasmussen",School,1.33,2022-09-26,78,bryantkevin@curtis.com,GEO_0064,1,Angela Phelps,285.780.3481x3760
PRV_001753,Richardson-Pacheco,Center,2.63,2017-03-17,169,jeffrey26@phillips.net,GEO_0138,1,Aaron Jones,(318)474-1132x823
PRV_001754,Mcneil-Mcknight,Home,2.26,2021-11-19,149,kdavis@moon-hicks.com,GEO_0166,0,Renee Garcia,365.652.7979
PRV_001755,Bullock-Miles,Center,4.18,2019-01-16,19,nkhan@rosario.org,GEO_0120,0,Joel Mccoy,9019567359
PRV_001756,"Frank, Wagner and Fitzgerald",Center,2.9,2015-12-08,50,kevincarr@webb.com,GEO_0177,1,Angela Gomez,423-787-1534x122
PRV_001757,Martinez-Kelly,Center,4.61,2023-02-27,236,nspencer@dunn-woods.com,GEO_0004,1,William Noble,2534996688
PRV_001758,Anderson Group,Center,2.13,2016-06-01,194,imoore@hernandez.com,GEO_0149,1,Richard Moreno,+1-466-283-1081x6374
PRV_001759,"Wright, Bryant and Ewing",School,4.54,2022-09-13,190,eelliott@taylor.com,GEO_0130,0,Isaiah Foster,+1-515-921-7374
PRV_001760,Smith-Harris,Home,3.23,2020-08-21,295,john68@schneider.info,GEO_0169,1,Travis Mcgrath,(322)247-0554x85581
PRV_001761,Greene LLC,School,4.99,2017-06-06,271,ftrujillo@johnson-walters.com,GEO_0051,1,Dennis Nelson,(954)660-1653
PRV_001762,Bowman-Morris,School,2.58,2025-08-08,292,johnspears@jones.com,GEO_0127,1,Michael Wallace,607-786-7449x82429
PRV_001763,"Conway, Smith and Jackson",Center,2.54,2025-09-04,127,seanthompson@henry.com,GEO_0141,0,Calvin Garcia,443.778.8875
