child_id,family_id,child_name,first_name,last_name,gender,dob,race,ethnicity,birth_weight,special_needs_flag,guardian_email,enrollment_status,zip_code
CH_006311,FAM_001402,Christopher Coleman,Christopher,Coleman,F,2021-12-29,RaceC,Non-Hispanic,2.82,0,owilliams@example.org,Active,93745
CH_006312,FAM_001742,Tiffany Turner,Tiffany,Turner,Other,2021-10-24,RaceC,Non-Hispanic,3.99,0,destiny21@example.net,Active,97333
CH_006313,FAM_000711,Lauren Gibson,Lauren,Gibson,M,2022-07-04,RaceB,Non-Hispanic,3.48,1,veronicabarajas@example.net,Inactive,28767
CH_006314,FAM_000791,Tammy Thompson,Tammy,Thompson,F,2021-10-26,RaceB,White,4.77,1,laurenmoore@example.net,Active,06759
CH_006315,FAM_002664,Jennifer Sanchez,Jennifer,Sanchez,F,2023-04-20,RaceC,Hispanic,3.29,1,alexander12@example.org,Inactive,88379
CH_006316,FAM_000529,Vincent Jones,Vincent,Jones,F,2017-05-17,RaceC,Non-Hispanic,4.55,1,omeyer@example.org,Active,42271
CH_006317,FAM_001856,Jose Baker,Jose,Baker,M,2015-07-08,RaceC,Black,2.4,0,johnbranch@example.net,Active,93409
CH_006318,FAM_002047,Kenneth Garza,Kenneth,Garza,Other,2017-09-14,RaceA,Hispanic,3.76,0,ricejames@example.net,Inactive,89408
CH_006319,FAM_002640,Ricky Lewis,Ricky,Lewis,Other,2017-12-31,RaceC,Asian,4.32,1,stewartsean@example.net,Active,95362
CH_006320,FAM_002924,Jessica Barber,Jessica,Barber,Other,2022-03-03,RaceA,Black,4.44,1,johnsonnathan@example.com,Active,68052
CH_006321,FAM_000150,Bradley Cameron,Bradley,Cameron,Other,2021-03-28,RaceC,Asian,4.81,0,ihorton@example.com,Waitlisted,58723
CH_006322,FAM_000230,Maria Rice,Maria,Rice,M,2025-04-05,RaceA,Hispanic,3.57,1,joseph46@example.org,Inactive,81155
CH_006323,FAM_001044,Jennifer Hubbard,Jennifer,Hubbard,M,2025-02-14,RaceB,Hispanic,4.92,1,olambert@example.com,Inactive,79755
CH_006324,FAM_001355,Jennifer Schmitt,Jennifer,Schmitt,M,2021-11-03,RaceA,Non-Hispanic,2.31,0,emilybaker@example.org,Active,20210
CH_006325,FAM_000873,Eric Lopez,Eric,Lopez,Other,2022-06-15,RaceC,Black,4.91,1,tomthomas@example.com,Active,58723
CH_006326,FAM_001392,Elizabeth Scott,Elizabeth,Scott,M,2025-07-28,RaceB,Black,2.43,0,elizabeth34@example.org,Active,97333
CH_006327,FAM_002174,Robert Gutierrez,Robert,Gutierrez,F,2015-06-27,RaceB,Non-Hispanic,4.27,1,michael13@example.net,Active,58250
CH_006328,FAM_001461,Gary Kramer,Gary,Kramer,Other,2016-10-18,RaceB,Non-Hispanic,4.25,1,douglasbrown@example.com,Waitlisted,73185
CH_006329,FAM_002891,Carrie Hanson,Carrie,Hanson,F,2021-05-24,RaceB,Black,2.14,1,whernandez@example.org,Waitlisted,92052
CH_006330,FAM_002393,Jacob Wong,Jacob,Wong,M,2017-01-08,RaceC,Asian,3.13,1,isabella23@example.net,Waitlisted,26675
CH_006331,FAM_001925,Tracey Mendez,Tracey,Mendez,Other,2019-07-23,RaceC,White,4.32,0,tammie88@example.org,Inactive,38102
CH_006332,FAM_000895,Rebecca Edwards,Rebecca,Edwards,Other,2018-04-20,RaceB,Asian,4.04,0,smithanthony@example.com,Inactive,68122
CH_006333,FAM_000250,Adriana Campbell,Adriana,Campbell,Other,2022-12-20,RaceC,Hispanic,2.97,1,theresawalker@example.org,Waitlisted,68122
CH_006334,FAM_000516,Benjamin Marquez,Benjamin,Marquez,Other,2021-10-21,RaceB,Asian,4.94,0,langrita@example.com,Inactive,29931
CH_006335,FAM_001894,Richard Woodward,Richard,Woodward,F,2015-08-05,RaceC,Non-Hispanic,3.73,1,ilopez@example.net,Inactive,68052
CH_006336,FAM_000904,Brandy Robinson,Brandy,Robinson,F,2020-07-16,RaceC,Asian,3.09,1,hawkinsjeremy@example.org,Active,41163
CH_006337,FAM_002606,Sara Bowman,Sara,Bowman,F,2015-07-12,RaceB,White,2.95,1,gwilliamson@example.org,Active,62426
CH_006338,FAM_002742,Jo Wolf,Jo,Wolf,Other,2017-02-21,RaceB,Non-Hispanic,3.97,0,samanthaglover@example.org,Active,12522
CH_006339,FAM_000519,Adam Terrell,Adam,Terrell,M,2019-08-29,RaceB,White,4.06,0,murraymichael@example.net,Inactive,61014
CH_006340,FAM_000698,Lori Swanson,Lori,Swanson,F,2019-09-01,RaceB,Asian,3.39,1,kevin95@example.com,Active,93745
CH_006341,FAM_002256,Brittany Carroll,Brittany,Carroll,M,2022-03-13,RaceC,Hispanic,4.31,0,steven23@example.net,Waitlisted,02655
CH_006342,FAM_001411,Lucas Gibbs,Lucas,Gibbs,M,2025-04-24,RaceA,Black,2.76,1,danielparker@example.org,Active,16471
CH_006343,FAM_001836,Angelica Hamilton,Angelica,Hamilton,F,2018-06-16,RaceA,Non-Hispanic,3.11,0,smithlori@example.com,Active,38678
CH_006344,FAM_000093,Kathryn Perry,Kathryn,Perry,M,2018-11-13,RaceC,Asian,4.08,1,amygutierrez@example.org,Waitlisted,39271
CH_006345,FAM_001279,Lisa Hicks,Lisa,Hicks,M,2022-02-01,RaceA,Black,4.73,1,daniel26@example.net,Active,43555
CH_006346,FAM_002905,Mary Clark,Mary,Clark,M,2021-08-02,RaceB,White,3.22,1,jacqueline43@example.com,Waitlisted,06227
CH_006347,FAM_000669,Connie West,Connie,West,Other,2024-06-05,RaceC,Hispanic,4.15,1,stewartdaniel@example.net,Waitlisted,49641
CH_006348,FAM_001043,James Miller,James,Miller,F,2023-02-01,RaceB,Hispanic,3.22,0,kevin09@example.com,Inactive,17402
CH_006349,FAM_000172,Lori Gregory,Lori,Gregory,F,2025-01-23,RaceC,Black,4.15,0,toddcarter@example.org,Waitlisted,85176
CH_006350,FAM_002978,Mary Jensen,Mary,Jensen,M,2019-05-28,RaceB,Asian,2.39,0,gloria02@example.com,Inactive,78783
CH_006351,FAM_000625,Jonathon Stewart PhD,Jonathon,PhD,M,2021-03-22,RaceC,Asian,3.12,1,marissajordan@example.com,Active,19814
CH_006352,FAM_001357,Jordan Mullins,Jordan,Mullins,F,2022-11-15,RaceC,Black,2.81,1,nelsonroberto@example.com,Inactive,38102
CH_006353,FAM_001402,Ronald Macias,Ronald,Macias,M,2020-04-23,RaceC,Black,3.18,0,hensleydave@example.com,Active,48714
CH_006354,FAM_001384,David Ortiz,David,Ortiz,Other,2020-02-17,RaceB,White,2.09,1,matthewgallegos@example.com,Inactive,33269
CH_006355,FAM_001190,Madeline Garza,Madeline,Garza,F,2018-12-12,RaceB,Asian,4.46,1,townsendjames@example.net,Active,79498
CH_006356,FAM_001682,George Hess,George,Hess,M,2022-02-09,RaceC,Black,3.46,1,randy35@example.org,Inactive,58723
CH_006357,FAM_002135,George Barron,George,Barron,Other,2015-07-09,RaceA,Hispanic,2.02,0,wardjasmine@example.com,Waitlisted,38263
CH_006358,FAM_002473,Mrs. Lauren Bryant,Mrs.,Bryant,M,2020-02-17,RaceA,Non-Hispanic,3.64,1,jadams@example.com,Active,89417
CH_006359,FAM_002976,Jonathan Miller,Jonathan,Miller,M,2015-09-16,RaceC,Non-Hispanic,3.41,1,nelsonkim@example.org,Active,31753
CH_006360,FAM_002869,David Davis,David,Davis,M,2022-01-31,RaceC,White,4.86,0,bondtravis@example.org,Waitlisted,85176
CH_006361,FAM_002802,Kevin Larsen,Kevin,Larsen,Other,2018-03-24,RaceC,Hispanic,4.39,1,ericpage@example.com,Waitlisted,20210
CH_006362,FAM_000914,Roy Hendricks,Roy,Hendricks,F,2023-01-11,RaceC,Hispanic,4.52,1,corey07@example.org,Active,50553
CH_006363,FAM_002371,Mark Salas,Mark,Salas,F,2017-01-14,RaceC,Hispanic,2.63,1,porterrhonda@example.com,Waitlisted,99118
CH_006364,FAM_001843,Lisa Mccarthy,Lisa,Mccarthy,Other,2020-09-16,RaceC,Non-Hispanic,2.09,0,miranda30@example.net,Inactive,19038
CH_006365,FAM_001877,Eric Landry,Eric,Landry,M,2020-01-15,RaceA,White,3.37,1,parkerdarin@example.net,Waitlisted,89153
CH_006366,FAM_002660,David Harris,David,Harris,Other,2016-07-03,RaceC,Hispanic,4.93,1,michael87@example.org,Inactive,13947
CH_006367,FAM_000159,Jose Roberts,Jose,Roberts,F,2016-05-19,RaceB,Asian,2.35,0,daviesstephen@example.com,Waitlisted,97333
CH_006368,FAM_001201,Carlos Mccullough,Carlos,Mccullough,Other,2017-10-27,RaceC,White,4.56,0,christopher70@example.org,Inactive,37744
CH_006369,FAM_000428,Michael Leon,Michael,Leon,F,2020-04-27,RaceB,Asian,4.22,0,simonbrandon@example.com,Inactive,40984
CH_006370,FAM_000426,Mr. Christopher Caldwell,Mr.,Caldwell,F,2020-11-13,RaceC,Hispanic,4.45,1,edward61@example.net,Inactive,44641
CH_006371,FAM_001703,Teresa Hamilton,Teresa,Hamilton,Other,2018-02-19,RaceC,Hispanic,4.45,1,martinezrobert@example.net,Inactive,72433
CH_006372,FAM_001953,Brittany Roberts,Brittany,Roberts,M,2021-04-18,RaceB,White,2.54,0,bellmatthew@example.org,Active,31648
CH_006373,FAM_002286,Lisa Oneill,Lisa,Oneill,Other,2016-05-31,RaceB,Asian,3.15,1,chad64@example.com,Active,73760
CH_006374,FAM_002202,Edward Olsen,Edward,Olsen,M,2017-04-11,RaceA,White,4.69,0,uking@example.com,Active,94682
CH_006375,FAM_000284,Thomas Lam,Thomas,Lam,F,2018-09-12,RaceA,Hispanic,3.57,0,ferrelleric@example.com,Waitlisted,01189
CH_006376,FAM_001474,Jonathan Barnett,Jonathan,Barnett,M,2016-09-07,RaceA,Hispanic,4.3,1,bradfordjoseph@example.net,Active,46745
CH_006377,FAM_002392,Larry Collier,Larry,Collier,F,2023-06-09,RaceC,Hispanic,2.54,1,qnelson@example.com,Waitlisted,37744
CH_006378,FAM_001726,Catherine Diaz,Catherine,Diaz,Other,2017-09-02,RaceA,Hispanic,2.69,1,hallanna@example.com,Waitlisted,31172
CH_006379,FAM_002612,Jose Nicholson,Jose,Nicholson,Other,2021-06-16,RaceB,Asian,2.51,0,pbenson@example.org,Active,20809
CH_006380,FAM_001170,Charles Buck,Charles,Buck,M,2018-12-06,RaceB,Black,3.69,1,wellsjames@example.net,Active,89408
CH_006381,FAM_001638,Lisa Cook,Lisa,Cook,Other,2022-02-01,RaceA,Hispanic,2.18,0,baileytanner@example.org,Waitlisted,12750
CH_006382,FAM_002642,Dawn Singleton,Dawn,Singleton,M,2021-10-27,RaceA,Non-Hispanic,4.42,1,patricia61@example.net,Waitlisted,07340
CH_006383,FAM_001886,Jasmine Castro,Jasmine,Castro,M,2024-01-20,RaceB,Non-Hispanic,2.51,0,matthewreid@example.org,Active,25667
CH_006384,FAM_000954,Kimberly Miller,Kimberly,Miller,M,2018-03-11,RaceA,Asian,3.63,1,wwilliams@example.com,Active,38102
CH_006385,FAM_002162,Kristy Williams DDS,Kristy,DDS,M,2021-02-08,RaceA,Non-Hispanic,4.21,0,hthomas@example.com,Inactive,61014
CH_006386,FAM_001602,Charlene Baldwin,Charlene,Baldwin,Other,2017-08-10,RaceB,Asian,2.87,1,mcdonaldemily@example.org,Waitlisted,87261
CH_006387,FAM_001407,Alexandra Murray,Alexandra,Murray,Other,2024-01-15,RaceC,White,3.18,1,wallen@example.com,Inactive,04195
CH_006388,FAM_001557,Chelsea Morris,Chelsea,Morris,M,2018-12-31,RaceC,Black,2.01,1,bsullivan@example.com,Active,58723
CH_006389,FAM_002494,Corey Elliott,Corey,Elliott,F,2025-09-02,RaceA,White,3.96,0,gregory88@example.org,Inactive,83332
CH_006390,FAM_000042,Paige Henderson,Paige,Henderson,F,2021-11-05,RaceA,Non-Hispanic,4.15,1,jamesmiranda@example.com,Inactive,07340
CH_006391,FAM_001217,Nichole Williams,Nichole,Williams,M,2015-04-13,RaceB,White,3.98,1,pattersonkara@example.com,Active,91736
CH_006392,FAM_001141,Belinda Blanchard,Belinda,Blanchard,F,2023-03-13,RaceA,White,4.99,0,angela05@example.net,Active,20210
CH_006393,FAM_002110,Dr. Willie Adams,Dr.,Adams,F,2024-02-22,RaceA,Hispanic,3.58,0,michellejenkins@example.org,Inactive,41063
CH_006394,FAM_002750,William Wright,William,Wright,M,2019-11-24,RaceA,Hispanic,3.0,1,santiagotonya@example.com,Waitlisted,72433
CH_006395,FAM_001084,Michael Grimes,Michael,Grimes,M,2018-09-18,RaceA,Asian,3.52,1,jasonmiller@example.net,Inactive,20809
CH_006396,FAM_002749,Amy Burch,Amy,Burch,Other,2018-08-12,RaceB,Hispanic,3.82,0,wrightanthony@example.com,Inactive,89408
CH_006397,FAM_001767,Pamela Smith,Pamela,Smith,F,2019-11-01,RaceB,White,4.35,0,cartermarcus@example.org,Active,85176
CH_006398,FAM_002046,Makayla Walker,Makayla,Walker,F,2020-03-05,RaceB,Hispanic,2.72,0,alexis40@example.org,Waitlisted,59342
CH_006399,FAM_000935,Vanessa Carroll,Vanessa,Carroll,F,2024-04-29,RaceB,Non-Hispanic,2.44,0,vlopez@example.com,Inactive,21742
CH_006400,FAM_000849,Christopher Morales,Christopher,Morales,F,2024-03-09,RaceB,Non-Hispanic,3.87,0,asmith@example.com,Waitlisted,16471
CH_006401,FAM_000768,Daniel Castillo,Daniel,Castillo,M,2016-02-21,RaceB,Asian,4.01,0,andrew48@example.net,Waitlisted,50553
CH_006402,FAM_002916,John Williams,John,Williams,F,2021-03-24,RaceB,Black,4.44,1,underwoodbobby@example.org,Waitlisted,25931
CH_006403,FAM_000731,Christine Lane,Christine,Lane,M,2021-06-28,RaceA,Non-Hispanic,2.69,1,williamsdavid@example.net,Active,91313
CH_006404,FAM_002555,Johnny Harmon,Johnny,Harmon,Other,2024-01-29,RaceC,Hispanic,4.2,1,bvazquez@example.net,Inactive,07481
CH_006405,FAM_000289,Richard Adams,Richard,Adams,Other,2023-05-08,RaceC,Black,4.76,0,garrettjustin@example.org,Waitlisted,11605
CH_006406,FAM_002826,Erin Santiago,Erin,Santiago,F,2014-11-18,RaceB,Black,2.89,0,brownjackson@example.net,Active,05521
CH_006407,FAM_000668,Daniel Wilson,Daniel,Wilson,F,2020-12-16,RaceB,Black,2.28,0,duranangela@example.org,Inactive,11183
CH_006408,FAM_001161,Mrs. Carolyn Hernandez,Mrs.,Hernandez,Other,2023-10-07,RaceC,Black,3.81,0,james69@example.com,Waitlisted,41078
CH_006409,FAM_002230,Rhonda Fuentes,Rhonda,Fuentes,F,2021-04-02,RaceA,Hispanic,4.99,0,shelly07@example.net,Waitlisted,72433
CH_006410,FAM_002467,Lori Pacheco,Lori,Pacheco,M,2020-05-03,RaceB,Non-Hispanic,2.9,1,gonzalezmartha@example.org,Active,41078
CH_006411,FAM_001353,Ann Cunningham,Ann,Cunningham,M,2019-02-23,RaceA,Black,4.07,1,john68@example.com,Active,36256
CH_006412,FAM_001443,Perry Hall,Perry,Hall,Other,2022-06-25,RaceC,Hispanic,4.34,1,williamjackson@example.org,Waitlisted,44195
CH_006413,FAM_002190,Michael Collins,Michael,Collins,F,2016-08-12,RaceA,Black,3.25,0,woodtravis@example.org,Active,21513
CH_006414,FAM_001906,Karen Eaton,Karen,Eaton,M,2016-12-05,RaceB,White,4.61,0,shannon81@example.org,Active,49516
CH_006415,FAM_002825,Nathan Mccoy,Nathan,Mccoy,M,2022-11-01,RaceA,White,4.24,0,johnanderson@example.net,Active,17251
CH_006416,FAM_001793,John Davenport,John,Davenport,Other,2021-07-10,RaceA,Non-Hispanic,2.85,0,marvinmccormick@example.com,Active,31648
CH_006417,FAM_000119,Brent Mosley,Brent,Mosley,M,2025-04-01,RaceB,Black,3.24,1,kristen34@example.net,Inactive,11605
CH_006418,FAM_000044,Catherine Mills,Catherine,Mills,Other,2023-04-11,RaceA,White,2.77,1,fowlertina@example.org,Inactive,41078
CH_006419,FAM_002701,Peter Solomon,Peter,Solomon,F,2018-08-29,RaceC,White,4.57,0,ctaylor@example.org,Inactive,36256
CH_006420,FAM_001734,Diane Wallace,Diane,Wallace,Other,2022-12-14,RaceA,White,2.93,1,crystal64@example.com,Inactive,79755
CH_006421,FAM_000663,Christine Moore,Christine,Moore,F,2015-12-20,RaceA,Asian,4.3,1,juliawade@example.net,Waitlisted,20719
CH_006422,FAM_000980,Pamela Smith,Pamela,Smith,M,2018-06-15,RaceA,Black,4.83,0,yrobinson@example.net,Active,69514
CH_006423,FAM_002775,Joel Davis,Joel,Davis,M,2015-07-03,RaceB,White,2.87,0,karenpacheco@example.org,Waitlisted,55977
CH_006424,FAM_002519,Karen Dorsey,Karen,Dorsey,F,2019-11-22,RaceC,Black,4.7,1,jonesdaisy@example.net,Waitlisted,94682
CH_006425,FAM_001073,Penny Morse,Penny,Morse,Other,2025-01-13,RaceA,Hispanic,3.21,1,matthewsmith@example.net,Active,55528
CH_006426,FAM_001282,Mr. Kevin Taylor,Mr.,Taylor,F,2025-08-09,RaceA,White,2.65,0,michaelmeadows@example.com,Inactive,05521
CH_006427,FAM_002387,Ronald Moore,Ronald,Moore,Other,2020-11-18,RaceB,Hispanic,3.27,1,myerssierra@example.com,Active,38102
CH_006428,FAM_002429,Christina Williams,Christina,Williams,M,2016-07-06,RaceA,White,3.98,0,courtneyjohnson@example.org,Active,84541
CH_006429,FAM_002775,Donna Cook,Donna,Cook,Other,2015-09-09,RaceB,Non-Hispanic,4.16,1,gordonjeremy@example.com,Inactive,95362
CH_006430,FAM_001143,Terri Lyons,Terri,Lyons,Other,2019-10-29,RaceA,White,3.16,0,johnwoodard@example.org,Inactive,50553
CH_006431,FAM_000654,Daniel Lee,Daniel,Lee,M,2017-04-16,RaceC,Non-Hispanic,4.26,0,campbellchristina@example.com,Waitlisted,37864
CH_006432,FAM_001728,Mark Taylor,Mark,Taylor,M,2015-04-29,RaceA,Asian,4.53,1,jorge81@example.com,Waitlisted,31849
CH_006433,FAM_001125,Kelly Green,Kelly,Green,F,2023-10-14,RaceA,Black,3.46,0,njordan@example.org,Inactive,97333
CH_006434,FAM_000131,Lisa Francis,Lisa,Francis,M,2025-03-13,RaceC,Black,2.16,0,danielkennedy@example.org,Waitlisted,78783
CH_006435,FAM_002000,Mr. Thomas Gross,Mr.,Gross,F,2021-06-17,RaceA,Hispanic,2.66,0,jennifervargas@example.org,Waitlisted,16842
CH_006436,FAM_001690,Erik Ramirez,Erik,Ramirez,F,2017-01-06,RaceC,Asian,3.32,1,cfernandez@example.net,Waitlisted,55528
CH_006437,FAM_000099,Michaela Marquez,Michaela,Marquez,Other,2025-01-13,RaceB,Hispanic,2.05,0,brendan88@example.com,Waitlisted,84249
CH_006438,FAM_002606,Mary Taylor,Mary,Taylor,M,2017-08-29,RaceC,Hispanic,4.93,1,wendyporter@example.com,Active,41063
CH_006439,FAM_002274,Katherine Fisher,Katherine,Fisher,Other,2024-05-22,RaceC,Asian,4.65,1,hvasquez@example.net,Active,51168
CH_006440,FAM_002436,Yesenia Webb,Yesenia,Webb,M,2022-08-30,RaceC,Black,2.8,0,webbdaniel@example.org,Waitlisted,59394
CH_006441,FAM_001324,Stacy Ward,Stacy,Ward,F,2025-08-26,RaceA,Non-Hispanic,2.38,1,kennethware@example.org,Inactive,95821
CH_006442,FAM_000846,Benjamin Garcia,Benjamin,Garcia,F,2015-01-21,RaceC,Hispanic,2.4,0,vtorres@example.com,Waitlisted,46352
CH_006443,FAM_000243,Rhonda Washington,Rhonda,Washington,Other,2024-02-12,RaceC,White,4.73,1,deniseallison@example.net,Waitlisted,02890
CH_006444,FAM_000349,Anthony Logan,Anthony,Logan,Other,2016-10-01,RaceC,Hispanic,3.28,1,rosemonica@example.com,Waitlisted,59300
CH_006445,FAM_000528,Tyler Mitchell,Tyler,Mitchell,F,2023-05-29,RaceC,Non-Hispanic,4.62,1,zvasquez@example.org,Active,73185
CH_006446,FAM_002943,Rachel Rodriguez,Rachel,Rodriguez,M,2021-02-14,RaceB,White,3.18,0,bradyglenn@example.org,Inactive,69677
CH_006447,FAM_000194,Sheryl Salinas,Sheryl,Salinas,Other,2023-08-20,RaceC,Non-Hispanic,3.12,1,amueller@example.com,Inactive,67149
CH_006448,FAM_000924,Megan Hudson,Megan,Hudson,Other,2018-04-20,RaceA,Hispanic,4.02,0,kaylahunter@example.net,Inactive,70494
CH_006449,FAM_001004,Jennifer Higgins,Jennifer,Higgins,Other,2020-09-26,RaceA,Non-Hispanic,3.5,1,ryanlamb@example.org,Inactive,11197
CH_006450,FAM_002359,Victoria Smith,Victoria,Smith,M,2016-08-06,RaceA,Hispanic,4.08,1,michellegraves@example.com,Waitlisted,68052
CH_006451,FAM_002096,Erika Brown,Erika,Brown,Other,2018-12-13,RaceB,Hispanic,3.61,1,michael28@example.com,Waitlisted,11197
CH_006452,FAM_000119,Michael Leonard,Michael,Leonard,F,2025-04-15,RaceC,Asian,2.98,0,robinsonamber@example.com,Inactive,21513
CH_006453,FAM_002842,Lisa Cook,Lisa,Cook,M,2023-02-05,RaceA,White,3.78,0,tburgess@example.net,Waitlisted,41078
CH_006454,FAM_000481,Michelle Maxwell,Michelle,Maxwell,F,2019-11-15,RaceB,Non-Hispanic,2.02,0,lvance@example.com,Inactive,05448
CH_006455,FAM_000989,Katrina Olson,Katrina,Olson,F,2016-12-14,RaceB,Asian,2.4,0,amandacampbell@example.org,Waitlisted,92622
CH_006456,FAM_002955,Kevin Vasquez,Kevin,Vasquez,M,2020-10-16,RaceC,Hispanic,3.68,1,myersmorgan@example.com,Inactive,95821
CH_006457,FAM_002067,Jonathan Flores,Jonathan,Flores,M,2016-08-03,RaceA,Asian,3.74,1,warrenvincent@example.com,Waitlisted,02890
CH_006458,FAM_002044,Adam Molina,Adam,Molina,F,2023-01-24,RaceA,Non-Hispanic,3.88,0,dominiquegreen@example.org,Inactive,03996
CH_006459,FAM_000374,Angel Osborn,Angel,Osborn,F,2023-02-20,RaceB,Hispanic,2.16,0,abigail52@example.com,Waitlisted,21513
CH_006460,FAM_001540,Erin Ray,Erin,Ray,Other,2025-10-31,RaceB,Asian,4.64,1,nwarren@example.org,Active,70494
CH_006461,FAM_000589,Logan Lin,Logan,Lin,F,2024-02-01,RaceC,Asian,3.51,1,harriskathryn@example.com,Waitlisted,44641
CH_006462,FAM_002230,Joseph Riggs,Joseph,Riggs,Other,2017-06-27,RaceB,Asian,3.32,0,gilbertjasmine@example.org,Active,12750
CH_006463,FAM_000917,Jared Cox,Jared,Cox,Other,2022-04-30,RaceB,Black,2.42,1,nramirez@example.org,Inactive,95821
CH_006464,FAM_001015,Troy Garcia,Troy,Garcia,F,2025-05-05,RaceA,White,2.45,1,samantha87@example.net,Inactive,54882
CH_006465,FAM_001458,Amanda Bryant,Amanda,Bryant,F,2024-08-07,RaceA,Black,2.19,1,zwong@example.org,Inactive,19643
CH_006466,FAM_001738,Jamie Garcia,Jamie,Garcia,F,2025-09-23,RaceA,White,2.99,0,wpatterson@example.net,Inactive,37744
CH_006467,FAM_002252,Melissa Frazier,Melissa,Frazier,M,2025-08-19,RaceA,White,2.05,0,vanessamiller@example.net,Active,51168
CH_006468,FAM_002559,Lindsey Meyer,Lindsey,Meyer,M,2023-03-14,RaceB,Asian,4.27,0,griffinjohn@example.org,Active,25931
CH_006469,FAM_000219,Natalie Carter,Natalie,Carter,M,2017-01-09,RaceA,Non-Hispanic,4.82,1,sandra44@example.com,Waitlisted,50553
CH_006470,FAM_001313,Brittany Sutton,Brittany,Sutton,F,2025-10-31,RaceC,Asian,3.33,0,colemanjessica@example.com,Inactive,37864
CH_006471,FAM_002246,Robert Keller,Robert,Keller,F,2018-07-13,RaceB,White,3.39,1,ccooper@example.net,Waitlisted,06227
CH_006472,FAM_000311,Frank Nichols,Frank,Nichols,M,2023-08-24,RaceC,Black,2.45,1,anthonysutton@example.com,Active,46352
CH_006473,FAM_000157,Alex Stark,Alex,Stark,M,2017-04-02,RaceA,Non-Hispanic,4.5,1,taylor27@example.com,Active,54882
CH_006474,FAM_002216,Stephanie Baldwin,Stephanie,Baldwin,Other,2016-09-18,RaceA,Asian,3.27,0,brian27@example.org,Inactive,90339
CH_006475,FAM_002760,Dana Kaiser,Dana,Kaiser,F,2025-04-14,RaceC,White,4.98,0,wbaker@example.com,Active,72433
CH_006476,FAM_000070,Darin Mills,Darin,Mills,M,2023-08-26,RaceC,Hispanic,3.17,1,jamie76@example.net,Inactive,13488
CH_006477,FAM_000480,Charles Rodriguez,Charles,Rodriguez,M,2025-08-04,RaceA,Hispanic,3.33,1,leedennis@example.com,Active,57867
CH_006478,FAM_001500,Jason Guzman,Jason,Guzman,Other,2018-08-25,RaceC,Hispanic,2.84,1,justinhanson@example.com,Waitlisted,15074
CH_006479,FAM_000895,Christina Green,Christina,Green,Other,2023-03-16,RaceB,White,2.95,0,morrismark@example.net,Active,30194
CH_006480,FAM_000847,Diana Smith,Diana,Smith,M,2021-05-07,RaceB,Black,4.58,1,kimberlypatterson@example.org,Waitlisted,79498
CH_006481,FAM_001873,Sara Powers,Sara,Powers,F,2024-06-19,RaceB,Black,4.09,1,swebb@example.com,Waitlisted,58723
CH_006482,FAM_001148,Alexis Thomas,Alexis,Thomas,F,2020-01-17,RaceA,White,4.36,1,fergusonelizabeth@example.com,Waitlisted,86558
CH_006483,FAM_000810,Charles Turner,Charles,Turner,Other,2021-04-03,RaceB,White,4.92,1,aaron77@example.org,Active,24204
CH_006484,FAM_001336,Cynthia Johnson DVM,Cynthia,DVM,F,2018-08-09,RaceA,Non-Hispanic,2.27,1,amandahernandez@example.net,Active,20719
CH_006485,FAM_001654,Nicolas Gallagher,Nicolas,Gallagher,M,2018-01-23,RaceA,Non-Hispanic,2.97,1,jfox@example.net,Waitlisted,51116
