family_id,family_name,parent_names,household_income,num_children,marital_status,address,geo_id,intake_date,Head_of_Household_Name,Household_Size,Family_Status,Preferred_Contact_Mode,Phone,Referral_Source,Income_Level,Parent_Education_Level,created_date
FAM_001451,Taylor Family,Brian Hendricks,127491.12,3,Single,739 Allen Bypass,GEO_0105,2020-09-18,Robert Cannon,6,Inactive,Email,+1-845-812-6527,Self,High,Masters,2020-07-17
FAM_001452,Gonzalez Family,Tasha Cochran,128330.93,5,Single,8565 John Mountains,GEO_0162,2024-03-01,Craig Gonzalez,6,Exited,Text,431.355.2541x783,Self,Moderate,Masters,2016-11-16
FAM_001453,Wilkerson Family,Angela Smith,34654.05,6,Divorced,3031 Simpson Point Suite 192,GEO_0116,2018-05-05,Jeffrey Hunt,2,Inactive,Email,226-881-8685,Agency,High,Bachelors,2019-06-11
FAM_001454,Fox Family,Brittany Rios,92952.73,1,Single,54872 Melissa Divide Suite 025,GEO_0190,2020-11-21,Rebecca Boyd,5,Active,Phone,345.285.6977,Agency,High,High School,2021-07-09
FAM_001455,Mccoy Family,James Griffith,122869.43,1,Married,5005 Lawrence Bypass Apt. 998,GEO_0112,2020-04-23,Brittany Hunt,6,Exited,Text,756-488-2634x2423,Agency,Moderate,Bachelors,2018-04-19
FAM_001456,Pham Family,Karen Jones,107667.72,5,Single,767 Abigail Neck,GEO_0075,2017-06-23,Christine Harrell,8,Inactive,Text,787.800.5251x36272,Self,Low,High School,2022-10-31
FAM_001457,Norton Family,Tina Ramirez,137957.2,6,Married,6163 James Underpass,GEO_0194,2023-02-05,Joshua Bartlett,6,Inactive,Email,982-611-4084,Self,Low,Masters,2018-04-07
FAM_001458,Mayo Family,Zachary White,13948.92,3,Married,83000 Kelly Island Apt. 949,GEO_0123,2023-10-07,Christopher Thomas,8,Exited,Phone,(861)454-7121,Agency,High,Bachelors,2017-02-10
FAM_001459,Casey Family,Francisco Coleman,108078.51,4,Married,74179 Edwards Groves,GEO_0180,2022-06-21,John Clayton,6,Active,Phone,857.733.2006x1193,Community Partner,High,Masters,2018-10-12
FAM_001460,Howard Family,Jennifer Leon,142658.22,5,Single,2897 Michael Pike Suite 225,GEO_0035,2018-05-01,Michelle Gilbert,8,Exited,Phone,(797)448-0233,Self,Low,Masters,2016-11-04
FAM_001461,Stephens Family,Robert Valdez,88904.91,6,Married,5600 David Camp,GEO_0188,2017-06-25,William Hall,5,Active,Phone,558.645.9638,Community Partner,Moderate,High School,2020-10-15
FAM_001462,Washington Family,Jason Crawford,88835.24,3,Married,40567 Castaneda Cove,GEO_0047,2025-01-03,Brandi Riley,8,Exited,Phone,(807)349-1698x1555,Self,Low,Bachelors,2016-01-31
FAM_001463,Durham Family,Kim Underwood,36352.71,3,Married,1589 Margaret Cove,GEO_0186,2024-03-23,Jamie Black,6,Exited,Text,696.404.7510,Community Partner,Low,High School,2023-12-02
FAM_001464,Shaw Family,Kevin Fisher,148320.87,3,Single,051 Powell Cape,GEO_0197,2020-10-24,Linda Johnson,4,Active,Email,525-784-6589x933,Community Partner,High,High School,2025-03-28
FAM_001465,Price Family,Melissa Goodman,133427.69,3,Divorced,39278 Wise Oval,GEO_0151,2019-12-26,Daniel Roberts,4,Active,Text,617.968.5384x9940,Agency,High,High School,2021-02-02
FAM_001466,White Family,Cynthia Smith,78911.74,1,Divorced,863 Miller Dam,GEO_0131,2016-03-23,Sara Jensen,3,Exited,Text,327.697.2809x277,Community Partner,High,Masters,2020-05-31
FAM_001467,Flores Family,Alicia Grant DVM,53267.43,3,Separated,9584 Turner Bridge Apt. 248,GEO_0022,2022-10-20,Joshua Ford,1,Active,Email,3049640879,Agency,Moderate,Masters,2019-12-20
FAM_001468,Robinson Family,Amy Bailey,78661.1,6,Married,8863 John Mountain,GEO_0039,2020-09-28,Mrs. Mary Hamilton DDS,6,Inactive,Email,661.788.5752,Self,Low,Masters,2023-11-24
FAM_001469,Huang Family,Sharon Fuentes,22636.03,5,Married,1450 Sherry Villages,GEO_0002,2024-05-18,Joanna Alexander,7,Exited,Email,(216)442-0118,Self,Low,High School,2017-10-11
FAM_001470,Osborne Family,Charles Castaneda,42567.27,4,Married,026 Welch Valleys,GEO_0152,2021-01-01,Jill Ayala,8,Inactive,Text,001-895-548-5211x21594,Community Partner,Moderate,High School,2016-09-04
FAM_001471,Brown Family,Susan Sanchez,40633.25,4,Divorced,1939 Smith Corner,GEO_0152,2018-02-04,Tonya Lambert,8,Inactive,Email,938.817.9842,Self,Moderate,Bachelors,2016-05-10
FAM_001472,Frey Family,Amy Taylor,83702.79,6,Married,7189 Mariah Via,GEO_0095,2019-04-19,Lance Jones,6,Exited,Text,001-701-577-0690,Community Partner,Moderate,Bachelors,2019-10-22
FAM_001473,Moreno Family,Michele Bennett,10095.69,6,Married,569 Pamela Stream,GEO_0173,2018-04-05,Victoria Williams DDS,7,Active,Email,870.719.3639,Community Partner,Moderate,Masters,2017-06-20
FAM_001474,Wang Family,Vincent Watson,138505.47,2,Separated,8834 Tanya Forges Suite 141,GEO_0167,2022-07-11,Terry Mason,8,Exited,Text,243-764-6296,Self,High,Masters,2021-04-28
FAM_001475,Key Family,Mary Jones,38205.01,6,Separated,81181 Smith Junctions,GEO_0117,2024-11-11,Stephanie Perez,8,Exited,Email,652-219-0926x7125,Agency,Moderate,High School,2019-10-06
FAM_001476,Dickson Family,Sheila Johnson,28268.54,6,Divorced,325 Sean Radial,GEO_0098,2019-11-24,Daniel Tucker,8,Exited,Phone,276-908-3073x5460,Self,Moderate,High School,2017-05-30
FAM_001477,Garcia Family,Bob Jones,110371.27,5,Married,4708 Gutierrez Ports,GEO_0083,2021-01-04,Jeff Villegas,3,Exited,Text,001-674-607-6856,Agency,Moderate,High School,2018-06-14
FAM_001478,Sandoval Family,Robin Hernandez,138629.31,2,Separated,67148 Rose Cliff Apt. 314,GEO_0113,2024-10-06,Bruce Fletcher,3,Inactive,Text,001-692-855-9334x88695,Agency,High,Bachelors,2016-11-08
FAM_001479,Adams Family,Patrick Adkins,128199.77,5,Divorced,4572 Stephen Shore Suite 940,GEO_0046,2024-02-04,Douglas Hawkins,7,Active,Text,+1-600-822-0976,Agency,High,Masters,2020-04-22
FAM_001480,Velasquez Family,Elizabeth Jenkins,55302.43,3,Single,403 Michaela Mission Suite 499,GEO_0131,2016-04-15,Cole Bell,7,Inactive,Email,(431)575-9596x274,Agency,Low,Masters,2016-06-12
FAM_001481,Stark Family,Richard Dominguez,13067.81,6,Separated,93391 Phillip Ridges Suite 126,GEO_0185,2018-10-22,Denise Obrien,1,Exited,Phone,241.528.3437,Community Partner,Low,High School,2025-03-14
FAM_001482,Brown Family,Christopher Ibarra,92125.28,6,Divorced,06032 Blake Mission Suite 318,GEO_0151,2025-10-21,Samantha Webster,3,Exited,Phone,352.869.6857x539,Community Partner,Moderate,Masters,2016-08-12
FAM_001483,Davies Family,Paul Gordon,138411.38,2,Divorced,7631 Christopher Place,GEO_0072,2021-08-02,Charles Turner,6,Exited,Phone,+1-891-839-4689x3327,Agency,Moderate,High School,2022-10-05
FAM_001484,Robinson Family,Ronnie Frazier,118411.31,3,Married,546 Gabriel Fork Suite 064,GEO_0198,2017-08-25,Tony Bonilla,7,Inactive,Text,963-498-4811,Self,High,Masters,2019-04-12
FAM_001485,Bradford Family,Kristen Gallegos,128507.32,5,Divorced,47486 Greene Wells,GEO_0025,2023-01-12,John Allison,3,Exited,Email,001-825-212-5748x15324,Community Partner,High,Masters,2023-07-06
FAM_001486,Salinas Family,Kathryn Fletcher,130493.73,1,Divorced,989 Hicks Path Apt. 703,GEO_0060,2018-09-30,Hannah Cannon,7,Active,Email,+1-263-898-1808x5542,Community Partner,High,Masters,2022-07-24
FAM_001487,Kelly Family,Christopher Dudley,144478.23,6,Divorced,00770 Sean Track Apt. 759,GEO_0077,2025-05-28,Mary Mills,6,Active,Text,6995396007,Agency,Moderate,Bachelors,2019-08-21
FAM_001488,Combs Family,Vanessa Martinez,62302.71,1,Divorced,330 Rose Creek Apt. 719,GEO_0127,2016-07-25,John Tran,1,Active,Text,306-517-7238x20751,Agency,High,Bachelors,2017-01-29
FAM_001489,Bruce Family,Manuel Robinson,141869.25,1,Married,04902 Joseph Hill Apt. 559,GEO_0088,2025-05-05,Elizabeth Perez,7,Active,Text,486-457-9681x0320,Self,Moderate,High School,2021-08-09
FAM_001490,Thompson Family,Paul Hansen,65383.38,1,Divorced,4333 Alvarado Stream Suite 552,GEO_0013,2021-03-09,Melissa Warren,3,Inactive,Email,501-373-2815x954,Community Partner,Moderate,Masters,2024-06-13
FAM_001491,Watkins Family,Rose Mcdonald,24144.5,4,Single,170 Jessica Lake,GEO_0145,2021-10-21,Alejandra Riley,3,Active,Email,(246)674-0094,Self,Low,Bachelors,2022-12-12
FAM_001492,Drake Family,Martin Wilcox,52247.12,1,Divorced,04999 Paul Lodge,GEO_0133,2020-05-19,Susan Patterson,3,Exited,Email,978.514.1195,Community Partner,High,Bachelors,2016-04-04
FAM_001493,Wolfe Family,Robert Lucas,29103.23,5,Divorced,61977 Dale Motorway Apt. 946,GEO_0135,2024-10-29,Tasha Carroll,4,Exited,Phone,(506)734-0513x00572,Self,Low,Bachelors,2021-01-29
FAM_001494,Sloan Family,Brian Miller,32050.54,1,Single,8723 Singleton Lane,GEO_0149,2018-07-03,Vanessa Newman,2,Exited,Email,327.891.8233,Community Partner,Low,Masters,2022-01-14
FAM_001495,Johnson Family,Sarah Johnson,142817.09,6,Separated,392 Hopkins Loaf Suite 141,GEO_0131,2022-04-20,Emily Smith,1,Active,Text,316.629.9681x7548,Community Partner,High,Bachelors,2017-04-10
FAM_001496,Haynes Family,Joshua Jones,120857.95,4,Married,9317 Alexander Bypass,GEO_0110,2018-04-04,Seth Jensen,7,Exited,Text,623-935-2156x0232,Community Partner,Low,High School,2019-12-11
FAM_001497,Meza Family,Nicole Parker,144492.69,3,Married,55817 Mallory Mountain Apt. 116,GEO_0074,2023-05-01,Perry Adkins,8,Exited,Phone,968-279-2718x5513,Self,High,Bachelors,2018-08-09
FAM_001498,Elliott Family,Margaret Johnson,100885.24,2,Separated,0698 Sarah Land,GEO_0083,2023-12-27,Lawrence Brooks,3,Inactive,Email,959.679.7808,Self,High,High School,2019-06-25
FAM_001499,Hart Family,William Cunningham,34388.37,6,Divorced,4639 Smith Hill Suite 570,GEO_0099,2019-05-18,Dustin Norton,5,Exited,Text,878-567-9393,Self,Low,Bachelors,2017-11-24
FAM_001500,Lopez Family,Rachel Williams,145624.01,3,Divorced,342 Dominguez Courts,GEO_0082,2019-09-04,James Carter,6,Exited,Phone,001-249-595-7202,Community Partner,High,Masters,2017-05-10
FAM_001501,Travis Family,Tony Smith,107098.46,3,Separated,9255 Cassandra Walk Apt. 509,GEO_0194,2017-08-12,Ariel Brown,4,Exited,Phone,521-504-8114x68138,Self,High,High School,2020-01-14
FAM_001502,Keith Family,Douglas Sanders,140038.33,2,Divorced,0001 Elizabeth Summit,GEO_0046,2019-01-23,Dr. Larry Wallace Jr.,1,Exited,Email,738-463-4923,Community Partner,High,Masters,2023-08-12
FAM_001503,Vasquez Family,Paul Swanson,120178.85,1,Separated,56161 Lee Green,GEO_0037,2021-08-14,Michael Parker,8,Inactive,Email,001-749-337-1041x7628,Community Partner,Moderate,High School,2017-08-29
FAM_001504,Parker Family,Michele Davis,41253.21,1,Divorced,981 Stacey Walk Apt. 008,GEO_0011,2024-09-28,Monica Miller,7,Exited,Text,5309164040,Self,Moderate,Masters,2025-05-16
FAM_001505,Henry Family,Patrick Garcia,92453.02,5,Divorced,384 Collier Road,GEO_0189,2017-07-06,Taylor Young MD,3,Inactive,Email,001-362-311-8806x90438,Agency,High,Bachelors,2020-01-03
FAM_001506,Davis Family,Brittany Matthews,34549.23,1,Single,867 James Forge,GEO_0188,2018-02-05,Adam Stevens,5,Exited,Email,382-719-9120x6244,Agency,Moderate,High School,2020-09-21
FAM_001507,Hall Family,Kevin Christian,52955.25,1,Separated,44817 Fry Gardens,GEO_0054,2025-05-30,Anthony Bradford,5,Active,Email,001-801-366-4150x99575,Self,High,High School,2025-04-06
FAM_001508,Robinson Family,Christian Ford,106389.78,5,Married,5619 David Cliffs Apt. 206,GEO_0111,2023-10-15,Renee Terrell,4,Inactive,Phone,534-331-5329,Self,Low,High School,2019-11-24
FAM_001509,Fox Family,Anna Higgins,27828.77,6,Divorced,86417 Brown Roads,GEO_0133,2022-07-27,Pamela Schwartz,4,Exited,Phone,593-692-8223x596,Agency,Moderate,High School,2016-06-26
FAM_001510,Smith Family,Rhonda Pena,112036.33,2,Married,23641 Lawson Manors,GEO_0072,2022-09-21,Dana Medina,8,Inactive,Email,001-872-762-4719x391,Agency,Moderate,High School,2024-07-27
FAM_001511,Hardin Family,Candace Stuart,142830.33,5,Married,9916 Hamilton Bridge,GEO_0148,2019-09-02,Francis King,8,Exited,Text,(277)530-8724,Community Partner,Moderate,High School,2022-05-06
FAM_001512,Harris Family,Monica Curtis,142817.74,6,Married,39193 Tiffany Dam,GEO_0158,2020-05-26,Julian Banks,7,Exited,Email,(848)700-2540x6467,Community Partner,Moderate,High School,2019-12-25
FAM_001513,Anderson Family,Gloria Floyd,64824.2,1,Single,671 Oscar Rapids,GEO_0081,2015-12-30,Autumn Graham,7,Exited,Phone,372-477-5329,Self,Moderate,High School,2023-12-31
FAM_001514,Love Family,Isaac Chase,149199.64,6,Single,9499 Singleton Expressway,GEO_0026,2020-03-26,Andrea Gill,3,Exited,Phone,565.256.4414,Self,Low,Masters,2016-11-28
FAM_001515,Sellers Family,Steven Schroeder,145125.75,1,Separated,2964 Turner Pike,GEO_0089,2017-08-26,Kathleen Brennan,8,Exited,Text,2155903824,Self,Low,Masters,2017-09-06
FAM_001516,Richard Family,Daniel Bishop,14533.58,1,Divorced,68681 Charles Tunnel Apt. 306,GEO_0073,2023-05-27,James Trevino,1,Active,Phone,6926283436,Self,High,Masters,2018-06-27
FAM_001517,Morris Family,Christian Burton,94334.41,5,Divorced,98058 Mendoza Ville Suite 559,GEO_0043,2020-03-02,Melinda Tapia,6,Exited,Phone,(266)630-9066x958,Agency,High,Bachelors,2023-03-13
FAM_001518,Johnson Family,Robert Thomas PhD,138945.35,2,Divorced,627 Hickman Center,GEO_0031,2020-04-27,Stephen Reed,2,Active,Phone,001-994-406-6446x51571,Community Partner,Moderate,Masters,2024-05-01
FAM_001519,Willis Family,Tracy Harrington,145454.44,4,Divorced,9120 Blevins Freeway,GEO_0074,2023-10-31,Sharon English,2,Inactive,Phone,001-630-602-8834x928,Community Partner,Low,Bachelors,2024-02-27
FAM_001520,Stark Family,Brandon Edwards,40925.34,6,Separated,16266 Javier Field Suite 841,GEO_0071,2023-02-10,Charles Green,6,Inactive,Email,650-674-2982x80379,Agency,Low,High School,2016-03-10
FAM_001521,Schroeder Family,Candice Ramirez,89177.03,6,Divorced,95599 Mcdonald Forks,GEO_0125,2021-09-05,Tony Morgan,8,Inactive,Phone,9009105689,Self,Moderate,Bachelors,2023-05-16
FAM_001522,Mathis Family,Brandon White,141136.29,5,Divorced,395 Farrell Island Suite 192,GEO_0113,2018-12-22,Cameron Torres,5,Exited,Email,+1-803-864-9644x221,Community Partner,High,Bachelors,2020-06-07
FAM_001523,Valencia Family,Deanna Kennedy,29690.07,2,Separated,741 Caleb Spring Apt. 670,GEO_0058,2018-01-26,Victoria Parker,3,Exited,Text,+1-789-828-6979x79348,Community Partner,Moderate,Masters,2016-12-09
FAM_001524,Yu Family,Shawn Santos,114348.07,1,Single,862 Long Shoal,GEO_0044,2021-01-13,Chelsey Solis,4,Exited,Phone,857.222.3152,Agency,Low,High School,2020-07-31
FAM_001525,Brooks Family,Caleb Carroll,43319.43,6,Divorced,1125 Cross Estates Apt. 300,GEO_0074,2022-09-12,Jacqueline Miller,8,Inactive,Email,(279)348-1575x810,Community Partner,Moderate,High School,2018-01-23
FAM_001526,Mcmahon Family,Scott Morales,147533.15,2,Single,6308 Belinda Expressway,GEO_0067,2022-09-13,Justin Gonzalez,4,Active,Email,001-654-247-5124x5737,Agency,High,High School,2024-09-30
FAM_001527,Foster Family,Sylvia Anderson,33504.24,3,Single,828 Walker Villages Apt. 107,GEO_0156,2024-08-27,Cynthia Miller,7,Exited,Text,001-802-303-2870x789,Community Partner,Moderate,Bachelors,2018-12-07
FAM_001528,Garcia Family,Ryan Crane,133944.84,3,Divorced,27365 Gardner Drive,GEO_0193,2021-07-05,Gabriel Barr,8,Exited,Text,483.422.5091x5573,Agency,Moderate,Bachelors,2020-04-12
FAM_001529,Turner Family,Michael Hunter,22421.64,4,Married,72019 Kirk Plaza,GEO_0028,2017-10-30,Mr. Matthew Gallagher,1,Inactive,Phone,(623)426-0175,Self,Low,Masters,2024-12-23
FAM_001530,Taylor Family,Shawn Fleming,109255.21,6,Married,87416 Tracy Square Suite 365,GEO_0060,2022-11-21,Michelle Smith,5,Active,Phone,(598)683-2099x1242,Self,Low,Masters,2024-12-22
FAM_001531,Moore Family,Maria Figueroa,99474.38,1,Divorced,95551 Andrew Lakes,GEO_0171,2018-11-26,Robert Jenkins,3,Inactive,Phone,+1-839-906-1845,Community Partner,Moderate,Bachelors,2019-12-25
FAM_001532,Fry Family,Roberto Smith,134131.49,6,Separated,81948 Mckinney Crossroad,GEO_0072,2017-01-03,Richard Morton,6,Active,Email,(678)657-3023,Community Partner,Low,High School,2017-05-13
FAM_001533,Conner Family,Donna Moore,72528.19,4,Separated,30036 Wendy Dale Apt. 350,GEO_0037,2023-12-26,Kari Williams,5,Active,Phone,571.946.7339x0921,Agency,Moderate,Masters,2021-02-14
FAM_001534,Yu Family,Benjamin Price,47129.74,3,Divorced,830 Elizabeth Springs,GEO_0025,2022-03-08,Maria Brown,7,Exited,Text,3188327403,Agency,Low,High School,2020-07-16
FAM_001535,Banks Family,Brandon Owens,44935.72,4,Separated,437 Roman Ports,GEO_0053,2017-02-07,Vicki Mcdaniel,2,Inactive,Phone,001-347-743-4188,Self,Moderate,Masters,2023-02-22
FAM_001536,Thompson Family,Stephanie Marshall,19491.27,6,Single,9280 Monica Station,GEO_0142,2023-09-22,Lindsay Wall,3,Inactive,Phone,+1-476-351-5021x8645,Self,High,Masters,2024-12-07
FAM_001537,Novak Family,Nicholas Lowery,45932.11,6,Divorced,16696 Acosta Inlet Apt. 330,GEO_0131,2017-08-26,Donald Anderson,5,Inactive,Phone,001-841-351-7638,Agency,Moderate,Masters,2019-01-01
FAM_001538,Steele Family,Patricia Gonzalez,25124.84,3,Divorced,4410 Garcia Lock Suite 970,GEO_0194,2020-02-02,Zachary Stone,6,Inactive,Text,+1-590-485-4030,Agency,Low,Bachelors,2016-11-17
FAM_001539,Mcfarland Family,Evan Davies,10179.36,3,Married,844 Tran Courts,GEO_0044,2022-03-13,Lauren Cunningham,6,Active,Email,(235)755-9953x972,Self,Moderate,Bachelors,2020-06-07
FAM_001540,Buchanan Family,Dr. John Ramirez,64031.19,2,Married,176 Thomas Loop Apt. 809,GEO_0008,2018-04-27,Kenneth Crosby,3,Exited,Phone,(800)964-2092x25973,Community Partner,Low,Masters,2016-03-16
FAM_001541,Walker Family,Christopher Harrison,112561.83,1,Divorced,1150 Meyers Shoal,GEO_0154,2025-04-16,Martin Tran,6,Exited,Phone,2715060113,Community Partner,Moderate,Masters,2017-04-06
FAM_001542,Chapman Family,Erica Johnson,145674.26,3,Single,961 David Villages Apt. 552,GEO_0011,2020-12-05,Charles Shaw,8,Active,Phone,(923)623-5433,Community Partner,Moderate,Masters,2025-02-26
FAM_001543,Thompson Family,Jamie Mayer,133837.28,1,Separated,228 Mark Villages,GEO_0139,2021-06-14,James Williams,2,Active,Email,536-456-0267x41216,Community Partner,High,High School,2016-01-30
FAM_001544,Parker Family,Jeffrey Kennedy,79031.48,4,Single,7435 Singh Squares,GEO_0138,2020-04-23,Natasha Duncan,1,Exited,Text,659-562-2397x248,Agency,Low,Masters,2024-03-26
FAM_001545,Barker Family,Sean Cisneros,63019.76,4,Married,6253 Williams Coves Apt. 152,GEO_0050,2023-08-09,Jason Baker,8,Inactive,Phone,001-560-399-6079,Self,Moderate,High School,2020-08-21
FAM_001546,Anderson Family,Debra Reid,86443.36,3,Separated,8627 Padilla Plaza Apt. 603,GEO_0002,2016-05-16,Heather Lutz,6,Inactive,Text,3518507108,Community Partner,Moderate,Bachelors,2024-07-19
FAM_001547,Daniel Family,Benjamin Sullivan,24200.0,1,Divorced,4890 Andrew Knolls,GEO_0126,2021-06-10,Erika Austin,7,Inactive,Email,001-553-759-8515x32092,Community Partner,Low,High School,2016-01-13
FAM_001548,Rush Family,Michael Savage,77128.5,3,Married,971 Jones Vista,GEO_0007,2015-12-31,Kimberly Nelson,4,Active,Text,442.249.5015,Community Partner,Low,Bachelors,2016-02-13
FAM_001549,Fry Family,Mckenzie Green,130967.1,3,Separated,29355 Guerrero Lakes Apt. 055,GEO_0095,2016-04-07,Linda Allen,4,Exited,Email,5644861577,Agency,Low,Masters,2022-11-27
FAM_001550,Myers Family,Anna Valenzuela,101135.74,2,Married,5779 Daniel Field Suite 983,GEO_0053,2021-11-27,Sandra Gomez,6,Active,Text,869-264-9289x638,Agency,Moderate,Masters,2021-11-02
FAM_001551,Gamble Family,Paul Martin,106202.46,4,Married,457 Mata Mills,GEO_0073,2023-05-10,Benjamin Townsend,4,Exited,Phone,726-669-9300,Self,Low,Bachelors,2022-03-31
FAM_001552,Sanford Family,Jason Alvarez,32771.91,1,Single,1160 Faulkner Ports Suite 015,GEO_0147,2020-04-18,Margaret Mcmahon,6,Exited,Phone,364.524.9442x828,Agency,Moderate,Masters,2019-09-09
FAM_001553,Johnson Family,Caitlyn Horton,20319.31,4,Single,13368 Brown Passage,GEO_0110,2021-07-14,Jacqueline Dixon,8,Exited,Email,(955)412-6691,Self,High,Bachelors,2020-03-06
FAM_001554,Guzman Family,Michael Price,128406.75,2,Single,7612 Adrian Park,GEO_0188,2024-10-31,John Rogers,5,Inactive,Phone,829.272.1369x086,Community Partner,Moderate,Bachelors,2023-11-09
FAM_001555,Mccall Family,Richard Harper,51287.21,5,Divorced,1139 Ray Wall Apt. 715,GEO_0114,2016-08-13,Danny Hodge,6,Inactive,Text,(329)463-1650,Self,Low,Masters,2025-07-23
FAM_001556,Ponce Family,Michael Jensen,54620.37,4,Divorced,33878 Khan Drive Suite 898,GEO_0134,2024-02-14,Amber Watson,6,Exited,Text,304-503-4176x097,Community Partner,Low,High School,2021-10-25
FAM_001557,Walker Family,William Mcmillan,143232.7,2,Single,184 Tanya Mountain Suite 309,GEO_0033,2022-12-14,Lauren Kidd MD,4,Exited,Phone,477.293.8640x4704,Self,Moderate,High School,2024-02-05
FAM_001558,Cunningham Family,Nancy Stewart,20388.06,6,Married,073 Matthews Ridges,GEO_0117,2023-01-05,Brian Smith,3,Inactive,Email,+1-386-464-7863x59430,Self,Low,Masters,2022-06-10
FAM_001559,Zuniga Family,Jimmy Hernandez,33814.73,4,Divorced,5744 Rodriguez Cape Suite 692,GEO_0076,2021-03-11,Ryan Velez,6,Inactive,Phone,(569)341-5354,Self,High,Bachelors,2021-06-08
FAM_001560,Taylor Family,Ashley Cordova,62564.1,1,Married,65434 Greer Port Apt. 604,GEO_0029,2024-12-21,Molly Stark,4,Exited,Email,570.450.9822x16259,Agency,Low,Bachelors,2017-02-03
FAM_001561,Mcgee Family,Joseph Smith,112477.91,2,Divorced,9839 Blevins Route,GEO_0184,2023-09-12,James Brooks,4,Active,Email,(540)584-0749,Community Partner,Low,Bachelors,2019-07-14
