employee_id,emp_name,emp_role,department,hire_date,contact_email,supervisor_name,Job_Search_Service_Used,Renewal_Flag,Industry
EMP_001380,Joseph Perez,Case Worker,Health,2019-08-06,tbryant@example.com,Heidi Burton,Online Portal,0,Healthcare
EMP_001381,Faith Kennedy,Trainer,Health,2016-10-03,carrollerin@example.com,Carrie Duran,None,1,Education
EMP_001382,Gary Jones,Mentor,Operations,2023-07-28,vthomas@example.org,Luis Morales,Online Portal,1,Healthcare
EMP_001383,Susan Butler,Mentor,Operations,2020-10-05,zwilliams@example.net,Andrew Clark,None,0,Education
EMP_001384,Jessica Johnston,Administrator,Finance,2019-08-28,sanfordtammy@example.com,Javier Smith,Online Portal,0,Retail
EMP_001385,Debra Doyle,Trainer,Operations,2024-12-21,mhernandez@example.org,Stephanie Gonzalez,Workforce Center,0,Education
EMP_001386,Barbara Russell,Trainer,Finance,2018-08-01,martinezmary@example.org,Jesus Ayala,None,0,Education
EMP_001387,Jose Romero,Case Worker,Education,2018-11-05,earlbrown@example.net,Cameron Wong,Workforce Center,0,Education
EMP_001388,Laura Williamson,Manager,Operations,2022-03-31,gramirez@example.org,Andrew Morris,None,0,Healthcare
EMP_001389,Rebecca Nicholson,Case Worker,Operations,2021-08-28,pcruz@example.org,Sarah Clayton,Online Portal,0,Education
EMP_001390,Jeffrey Love,Case Worker,Operations,2022-12-21,williamsdouglas@example.net,Monica Ruiz,Workforce Center,1,Education
EMP_001391,Tyler Hall,Case Worker,Finance,2025-02-04,estewart@example.net,Patrick Black,Workforce Center,0,Retail
EMP_001392,Isaac Walters,Case Worker,Operations,2021-01-29,melissa40@example.net,Kim Barnes,Workforce Center,1,Retail
EMP_001393,Joel Smith,Trainer,Education,2024-05-10,davidsonscott@example.com,Lisa Carpenter,None,0,Education
EMP_001394,Ryan Gray,Manager,Health,2019-12-11,stevensonjesus@example.org,Todd Bowman,Workforce Center,0,Retail
EMP_001395,Brandon Barrera,Case Worker,Finance,2024-10-31,denise25@example.net,Timothy Goodwin,Workforce Center,0,Retail
EMP_001396,Brian Smith,Trainer,Operations,2023-03-21,tamara39@example.com,Paul Walsh,None,1,Technology
EMP_001397,Jennifer Murray,Administrator,Education,2018-03-05,debrafranklin@example.net,Heather Houston,Online Portal,0,Technology
EMP_001398,Carolyn Smith,Trainer,Health,2022-12-17,xhenderson@example.com,Benjamin Fitzgerald,Online Portal,1,Education
EMP_001399,Heidi Burns,Trainer,Health,2016-07-26,daniel66@example.net,Jeremy Malone,Workforce Center,1,Technology
EMP_001400,Michael Cervantes,Trainer,Finance,2020-07-22,randyhall@example.org,Lisa Kent,Online Portal,1,Education
EMP_001401,Maria Morgan,Case Worker,Operations,2018-05-05,jacqueline67@example.net,Breanna Smith DDS,Workforce Center,1,Healthcare
EMP_001402,Tamara Jefferson,Manager,Operations,2018-07-13,elizabethmcdonald@example.com,Cameron Murphy,Online Portal,1,Technology
EMP_001403,Brian Robertson,Administrator,Health,2025-02-04,holtamanda@example.org,Joseph Bailey,Online Portal,0,Technology
EMP_001404,Brendan Lee,Manager,Operations,2025-10-25,timothyking@example.com,Christopher Barnes,Online Portal,1,Education
EMP_001405,Mrs. Nicole Richmond,Administrator,Operations,2022-03-09,jamiedaniels@example.net,Paul Jones,None,0,Education
EMP_001406,Mark Riley,Case Worker,Education,2017-03-13,johnsonbrent@example.org,Derrick Brady,Online Portal,0,Retail
EMP_001407,Rita Davis,Manager,Operations,2023-09-14,zjennings@example.net,Valerie Adams,None,0,Retail
EMP_001408,Robert Taylor,Administrator,Education,2016-04-04,eileen90@example.org,Margaret Hunt,Online Portal,0,Technology
EMP_001409,Cody Wall,Case Worker,Education,2020-01-01,hillangela@example.com,Tyler Johnson,Online Portal,0,Healthcare
EMP_001410,Michael Howard,Administrator,Education,2019-02-04,brent16@example.com,Vanessa Ford,None,0,Retail
EMP_001411,Andrew Donaldson,Manager,Finance,2025-02-01,gibsonfranklin@example.org,Emma Lynch,Workforce Center,1,Retail
EMP_001412,Megan Vasquez,Manager,Education,2020-01-25,davidwilliams@example.org,Jason Haney,Workforce Center,0,Technology
EMP_001413,Elizabeth Hanson,Manager,Operations,2025-04-04,zrobinson@example.org,Katie Fitzgerald,Online Portal,1,Technology
EMP_001414,William Roberts,Mentor,Education,2016-10-20,cynthiachavez@example.com,Margaret Hays,Workforce Center,1,Retail
EMP_001415,Cassie Fry,Trainer,Health,2024-07-26,mcgeekaren@example.com,Jennifer Lopez,None,0,Healthcare
EMP_001416,Suzanne Dickerson,Manager,Health,2017-02-18,jasonsmith@example.com,Robert Mora,Online Portal,0,Retail
EMP_001417,Lisa Pacheco,Administrator,Finance,2021-04-29,matatony@example.com,Kimberly Duncan,None,1,Education
EMP_001418,Nancy Carter,Administrator,Operations,2017-08-15,collinsjon@example.com,Michael Thomas,None,1,Retail
EMP_001419,James Costa,Manager,Education,2017-06-11,jose42@example.com,Courtney Martin,None,1,Healthcare
EMP_001420,Thomas Murray,Trainer,Health,2017-08-25,hillshannon@example.org,Erin Mccarty,None,1,Healthcare
EMP_001421,Lisa Mueller,Manager,Education,2022-04-29,mary34@example.org,Robert Smith,Online Portal,1,Healthcare
EMP_001422,Stephanie Henderson,Trainer,Operations,2021-03-08,laura25@example.org,Mary Rhodes,None,1,Education
EMP_001423,Kristen Hall,Trainer,Health,2019-02-03,ahenry@example.com,Donald Richardson,Workforce Center,1,Retail
EMP_001424,Tracy Gonzalez,Trainer,Health,2021-01-30,woodwardjason@example.net,Amy Harvey,Online Portal,1,Retail
EMP_001425,Benjamin Clayton,Administrator,Finance,2020-08-23,adam25@example.net,Suzanne Welch,Workforce Center,0,Technology
EMP_001426,David Ferrell,Mentor,Finance,2025-01-07,kjohnson@example.com,Lee Hahn,None,1,Technology
EMP_001427,Timothy Kent,Case Worker,Finance,2016-04-22,donaldcallahan@example.com,Christopher Thomas,None,1,Education
EMP_001428,Scott Phillips,Trainer,Health,2023-07-31,steven68@example.com,Kyle Hall,Workforce Center,1,Education
EMP_001429,Michelle Hansen,Case Worker,Health,2022-06-20,dannystewart@example.net,Stephanie Perkins,Workforce Center,1,Technology
EMP_001430,Sean Griffin,Manager,Finance,2019-02-16,carla02@example.net,Valerie Lee,None,1,Healthcare
EMP_001431,Laurie Cameron,Case Worker,Finance,2018-09-21,brownphillip@example.org,Kelli Kirk,Online Portal,0,Healthcare
EMP_001432,Riley Richard,Trainer,Education,2018-07-18,sarah73@example.com,Eric Melton,Workforce Center,0,Technology
EMP_001433,Jocelyn Higgins,Mentor,Finance,2019-12-01,ashleystrickland@example.com,Cody Perez,Workforce Center,0,Technology
EMP_001434,John Morrow,Manager,Education,2025-06-10,fkirk@example.com,Antonio Johnson,Workforce Center,1,Healthcare
EMP_001435,Carolyn Johnson,Mentor,Health,2018-12-05,marieday@example.org,Lori Lane,Workforce Center,0,Healthcare
EMP_001436,Scott Benton,Mentor,Education,2024-12-09,yatessylvia@example.com,Shane Reed,None,0,Retail
EMP_001437,Bobby Pierce,Mentor,Finance,2017-10-22,nsmith@example.org,James Peterson,Workforce Center,0,Retail
EMP_001438,Timothy Gutierrez,Administrator,Operations,2020-07-14,fjones@example.org,Brooke Bass,None,0,Healthcare
EMP_001439,Matthew Alvarez,Trainer,Finance,2017-11-18,patriciacarey@example.net,Nicholas Odom,None,1,Technology
EMP_001440,Gary Nichols,Mentor,Operations,2017-10-02,tkirk@example.net,Kimberly Ochoa,None,0,Retail
EMP_001441,Leah Johnson,Administrator,Operations,2025-04-30,mdavenport@example.com,Stephen Nelson,None,1,Technology
EMP_001442,Kristin Oconnor,Trainer,Operations,2019-07-05,graycharles@example.net,Heather Sandoval,Workforce Center,1,Technology
EMP_001443,Mary Cervantes,Trainer,Education,2021-09-28,zachary95@example.net,Nicholas Contreras,None,1,Education
EMP_001444,Amanda Ball,Case Worker,Finance,2020-11-17,alanparsons@example.org,Mackenzie Wagner,Online Portal,1,Technology
EMP_001445,Mark Adkins,Administrator,Health,2025-07-23,scottsmith@example.net,Felicia Rivera,Workforce Center,1,Technology
EMP_001446,Barbara Greene,Manager,Operations,2021-06-29,lweber@example.org,Judy Ruiz,Online Portal,1,Healthcare
EMP_001447,Amanda Padilla,Administrator,Education,2023-12-08,john20@example.com,Jason Moss DVM,Online Portal,0,Healthcare
EMP_001448,Jamie Fox,Trainer,Health,2022-07-13,alexis45@example.org,Mary Jackson,Workforce Center,0,Education
EMP_001449,Robert Olsen,Case Worker,Health,2018-09-30,gonzalezderek@example.org,Benjamin Hartman,Workforce Center,1,Technology
EMP_001450,Steven Flynn,Manager,Finance,2017-03-27,stacy01@example.org,Nicole Sullivan,Online Portal,1,Education
EMP_001451,Jeanette Smith,Administrator,Operations,2017-02-19,melanie76@example.net,Kevin Johnson,Online Portal,0,Education
EMP_001452,Kimberly Hill,Manager,Education,2021-09-10,ikelley@example.org,Carrie Duncan DDS,Online Portal,0,Education
EMP_001453,Cynthia Horton,Mentor,Health,2025-08-21,xrobles@example.com,Albert Cooke,Online Portal,0,Education
EMP_001454,Michael Stevens,Case Worker,Health,2019-04-09,thomaswalker@example.org,Sandra Anderson,Workforce Center,0,Healthcare
EMP_001455,Samantha Fuentes,Trainer,Operations,2018-08-17,barkerlisa@example.org,Aaron Mcgee,Online Portal,0,Technology
EMP_001456,Sarah Beasley,Trainer,Operations,2021-01-28,jamiemoore@example.org,Anthony Smith,Workforce Center,1,Retail
EMP_001457,Russell Bean,Administrator,Education,2015-12-12,leonardbenjamin@example.com,Christopher Lewis,None,1,Education
EMP_001458,Mark Weaver,Mentor,Operations,2021-08-21,timothy82@example.org,Andrea Shields,None,1,Education
EMP_001459,Jon Cross,Administrator,Finance,2018-11-01,alexander70@example.com,Javier Henderson MD,Online Portal,1,Retail
EMP_001460,Lisa Wilson,Manager,Health,2024-10-09,fcisneros@example.com,Sharon Thomas,Workforce Center,1,Technology
EMP_001461,Margaret Smith,Manager,Finance,2020-12-08,darren83@example.com,Steve Mckinney,Online Portal,0,Technology
EMP_001462,Andrew Miranda,Mentor,Health,2017-08-08,alopez@example.com,Olivia Perry,Online Portal,1,Education
EMP_001463,April Cabrera,Administrator,Operations,2025-01-19,mcooper@example.org,Michael Pennington,Workforce Center,0,Technology
EMP_001464,Brian Scott,Administrator,Finance,2021-03-10,yward@example.net,Linda Johnson,Online Portal,1,Technology
EMP_001465,Miss Julie Wheeler MD,Manager,Education,2017-08-23,georgevaughan@example.net,Erica Bell,Workforce Center,1,Technology
EMP_001466,Janice Nunez,Mentor,Operations,2020-12-21,courtneyharvey@example.net,Robert Perkins,None,0,Technology
EMP_001467,Joseph Barnes,Manager,Education,2019-08-02,lisaturner@example.com,Katherine Conway,None,0,Healthcare
EMP_001468,Patrick Chan,Case Worker,Operations,2025-04-18,pmoore@example.org,Matthew Schmidt,Online Portal,1,Technology
EMP_001469,Lee Johnston,Mentor,Health,2019-11-17,foxvictoria@example.org,Wendy Richardson,Workforce Center,0,Retail
EMP_001470,Juan Jenkins IV,Manager,Education,2018-09-18,andrewcooper@example.com,Brandon Simpson,Workforce Center,1,Healthcare
EMP_001471,Allen Woods,Administrator,Health,2018-01-03,nicoleclark@example.com,Lisa Moreno DDS,Online Portal,0,Technology
EMP_001472,Heidi Hays,Administrator,Education,2018-10-11,natalie00@example.com,Madison Sanders,None,0,Healthcare
EMP_001473,Pamela Brown,Administrator,Operations,2021-06-25,ewingdavid@example.com,Dustin Parsons,None,1,Technology
EMP_001474,Miguel Bell,Mentor,Health,2024-06-17,dvaldez@example.com,Maria Gill,Workforce Center,1,Retail
EMP_001475,Arthur Bailey,Trainer,Finance,2016-02-18,emullins@example.org,Crystal Sherman,None,0,Healthcare
EMP_001476,Joseph Aguilar,Administrator,Finance,2023-02-23,jillrivera@example.net,Joshua Cooley,None,0,Technology
EMP_001477,Roberto Smith,Case Worker,Health,2022-02-21,evansisaiah@example.net,Meghan Mcconnell,Online Portal,0,Education
EMP_001478,Sarah Edwards,Case Worker,Education,2018-09-04,obriggs@example.net,Janice Smith,Online Portal,1,Retail
EMP_001479,Jasmine Guzman,Case Worker,Education,2016-01-22,stephaniehampton@example.net,Lauren Davidson,Workforce Center,0,Retail
EMP_001480,Laura Mullen,Mentor,Education,2020-11-04,michael51@example.com,Maria Hayes,Workforce Center,1,Education
EMP_001481,Carlos Morrow,Administrator,Operations,2025-07-15,rebeccapeterson@example.net,Kirsten Brown DVM,Online Portal,0,Retail
EMP_001482,Eugene Carter,Administrator,Finance,2015-11-23,carolyndixon@example.org,Lori Marquez,Workforce Center,0,Retail
EMP_001483,Laura Marks,Manager,Finance,2016-12-17,jamesmadeline@example.com,David Ward,Workforce Center,0,Education
EMP_001484,William Ferguson,Case Worker,Health,2022-08-01,dawn67@example.net,Phillip Mitchell,None,0,Retail
EMP_001485,Christopher Martinez,Trainer,Operations,2017-01-10,sosborn@example.com,Malik Baker,Online Portal,1,Healthcare
EMP_001486,Sherry Parker,Mentor,Operations,2022-11-26,maryroman@example.net,Dakota Garcia,Online Portal,0,Retail
EMP_001487,Tracey Baker,Trainer,Health,2017-11-12,mariorobertson@example.net,Sarah Padilla,Workforce Center,0,Healthcare
EMP_001488,Joseph Myers,Manager,Education,2016-06-20,ryan58@example.com,Clifford Melton,None,0,Healthcare
EMP_001489,Roberta Gordon,Mentor,Health,2017-02-18,edward22@example.net,Andrea Lane,Online Portal,1,Technology
EMP_001490,Chelsey Hunt,Manager,Finance,2016-02-26,rachelshelton@example.net,Caleb Wolfe Jr.,None,0,Technology
EMP_001491,Michael Tyler,Case Worker,Operations,2016-06-20,russellwashington@example.org,Maria Franco,Online Portal,0,Healthcare
EMP_001492,Jason Thornton,Mentor,Health,2017-03-21,kgonzalez@example.net,Greg Mitchell,None,0,Retail
EMP_001493,Nathan Nash,Mentor,Health,2018-03-20,martinpatrick@example.net,Aaron Kennedy,None,1,Healthcare
EMP_001494,Jessica Terrell,Trainer,Finance,2016-08-18,michaelabarnes@example.net,Debra Wood,Workforce Center,0,Education
EMP_001495,Rickey Small,Case Worker,Health,2020-09-06,samanthareed@example.org,Karen Kelley,Online Portal,0,Technology
EMP_001496,Michelle Brown,Trainer,Health,2024-09-05,mathewparrish@example.net,Mark Kelly,Online Portal,0,Healthcare
EMP_001497,Kelly Jimenez,Administrator,Operations,2021-06-14,williamschase@example.org,George Gray,Online Portal,0,Retail
EMP_001498,Kevin Howard,Manager,Operations,2016-11-07,jason52@example.org,Andrew Garcia,None,1,Technology
EMP_001499,Jocelyn Martinez,Trainer,Operations,2021-10-15,wendy83@example.org,Michael Crawford,None,0,Education
EMP_001500,Joe Meyer,Manager,Finance,2019-01-30,marie33@example.com,Stephen Jimenez,None,1,Healthcare
